"Module","enrichment_category","Term","Overlap","Adjusted.P.value","Genes"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of vasculature development (GO:1901342)","8/27",0.0145122655548747,"IL6;PLXND1;ADGRA2;LEP;KRT1;HMOX1;PROK2;FGF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","collagen fibril organization (GO:0030199)","17/89",0.0146489258452072,"COL18A1;COL15A1;COL13A1;COL22A1;COL11A2;LOXL3;GREM1;ADAMTS2;COL2A1;COL5A3;PXDN;COL8A2;COL20A1;COL10A1;CYP1B1;TLL2;COL9A3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of type I interferon production (GO:0032479)","17/89",0.0146489258452072,"ZBP1;DDX58;NLRC5;CGAS;TNFAIP3;ACOD1;PTPN22;ISG15;NFKB2;HERC5;IFIH1;IRF1;IRF7;TRIM25;IRF8;CD14;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","erythrocyte differentiation (GO:0030218)","11/46",0.0147483404032942,"LYN;ALAS2;MPIG6B;TAL1;HCLS1;NCKAP1L;IKZF1;INHBA;JAK3;SH2B3;VEGFA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cold-induced thermogenesis (GO:0120162)","18/97",0.0152395006272391,"KDM6B;CEBPB;IL4R;SYK;ACSL1;ELOVL3;TRPV2;CXCR4;G0S2;PTH2R;GPR3;VEGFA;ADCYAP1;FABP4;IRF4;LEP;GHRL;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)","13/60",0.0153429920023581,"PDE2A;ADCY4;OPRL1;HTR1B;FPR2;ADCY7;MARCO;RGS1;HRH4;FFAR3;OXER1;FLNA;INSL3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cellular metabolic process (GO:0031325)","19/105",0.0156035071458325,"PDGFRB;CDKN1A;TGFB1;CXCL8;CSF1;GADD45A;HPN;PDGFB;ACOD1;APOA1;WNT7A;INHBA;ARRB2;F2;THBS1;VEGFA;NFKBIA;GREM1;ZC3H12A"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of metabolic process (GO:0009893)","20/113",0.0158029124343016,"KDM6B;CEBPB;IL4R;SYK;ACSL1;ELOVL3;TRPV2;CXCR4;G0S2;PTH2R;GPR3;TNF;VEGFA;ADCYAP1;FABP4;CLEC7A;IRF4;LEP;GHRL;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","protein homooligomerization (GO:0051260)","21/121",0.0158381984855566,"GBP5;TRIM72;MLKL;CARD9;PKD2L1;NLRC4;MCOLN1;SOD2;HLA-G;UPB1;JMJD6;EHD1;RNF112;TRPM2;RNF213;C9;ALDH1A2;NINJ1;TRPV5;ALOX5AP;KCNJ2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of ossification (GO:0045778)","10/40",0.0163587947365349,"FBN2;P2RX7;KL;MEF2C;TGFB1;ALOX5;TMEM119;ISG15;SLC8A1;BMP6"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of protein modification process (GO:0031401)","32/214",0.0169601506032581,"CSF1R;ITGB3;LRRK2;TREM2;FPR2;FGF2;TNF;AGER;CDH5;CCND2;FGF8;FNIP1;LYN;TGFB1;HGF;PLAUR;LILRB2;F2;MMP9;IRGM;VEGFA;MARCO;SLCO3A1;IL1B;DLC1;LEP;FGF18;TMEM119;PECAM1;FAM20A;TEK;ENG"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of myeloid cell differentiation (GO:0045637)","14/68",0.0172170154317727,"LYN;NFE2;CSF3;MEF2C;CSF2;SPI1;PRKCB;ITGA2B;GP1BA;THBS1;MAFB;NR4A3;FES;HOXA5"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cell projection assembly (GO:0030031)","7/22",0.017399020152261,"PARVG;RHOJ;RHOG;RAC2;RHOH;NCKAP1L;NEFH"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of neutrophil migration (GO:1902624)","7/22",0.017399020152261,"RIPOR2;CXCL8;DAPK2;RAC2;ADAM8;CCR7;NCKAP1L"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of lipid storage (GO:0010883)","7/22",0.017399020152261,"NFKBIA;IL6;ITGB3;ZC3H12A;LPL;TNF;PLIN5"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of response to cytokine stimulus (GO:0060759)","7/22",0.017399020152261,"IFIH1;DDX58;IRAK2;APOA1;LRRC70;PARP9;SH2B3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)","9/34",0.017559756112384,"HIP1;NCF1;PDE6G;SHKBP1;PLAUR;AREG;MMP9;EREG;HBEGF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of response to stimulus (GO:0048585)","13/61",0.017559756112384,"LYN;MCTP1;MPIG6B;APOA1;TWIST1;HLA-G;FCRLB;KLF7;NLRP12;ALOX5;PIM3;FCGR2B;SH2B3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of programmed cell death (GO:0043068)","40/286",0.0180450148083718,"PXT1;DCUN1D3;LRRK2;NLRC4;TNF;IFIT2;FGD3;GNA13;PREX1;RASSF2;ADAMTSL4;CLEC7A;ANKRD1;CYP1B1;TNFRSF8;PMAIP1;BID;HOXA5;ZBP1;JUN;PLEKHG2;GADD45B;SYK;TNFRSF12A;GADD45A;DAPK2;MCF2;LAPTM5;TNFRSF10C;LILRB1;DUSP6;VAV1;MLLT11;FCER2;IL6;LATS2;STK17B;MNDA;SQSTM1;MAP3K11"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to interleukin-6 (GO:0071354)","8/28",0.0180450148083718,"SOCS3;SBNO2;IL6;SELPLG;SPI1;STAT1;IL6R;ST18"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)","8/28",0.0180450148083718,"P2RY8;GPR17;GNA15;GPR65;OPRL1;C3AR1;GPR4;GPR18"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)","8/28",0.0180450148083718,"SPRED3;ANKRD1;SNAI1;TWIST1;PMAIP1;MSX1;HIC1;CD44"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of macrophage activation (GO:0043032)","6/17",0.0198055968220835,"CCL3;TREM2;TLR6;MMP8;THBS1;TLR4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of establishment of endothelial barrier (GO:1903140)","6/17",0.0198055968220835,"CDH5;IL1B;S1PR3;TNF;TNFRSF1A;VEGFA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of NLRP3 inflammasome complex assembly (GO:1900225)","6/17",0.0198055968220835,"GBP5;TREM2;TLR6;MEFV;TLR4;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","macrophage chemotaxis (GO:0048246)","5/12",0.0198772832542487,"EDN2;EDNRB;CCL3;CCL2;CKLF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of leukocyte apoptotic process (GO:2000107)","5/12",0.0198772832542487,"IRF7;HCLS1;CCR7;LILRB1;NOD2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","phospholipid homeostasis (GO:0055091)","5/12",0.0198772832542487,"ABCA1;RCN3;CETP;LIPG;APOA1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of B cell apoptotic process (GO:0002902)","5/12",0.0198772832542487,"IL10;LYN;BTK;IRS2;FNIP1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","enzyme linked receptor protein signaling pathway (GO:0007167)","23/140",0.0199841939535606,"PDGFRB;LYN;CSF1R;FLT1;CSF1;SYK;FLT3;LIF;SLA;NEDD9;GFRA2;RASGRP4;FGR;HCK;PDZD3;FES;CD7;CASS4;LCP2;TEK;SH2D6;EPHB1;JAK3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cysteine-type endopeptidase activity (GO:2001056)","13/62",0.0199841939535606,"SYK;RIPK2;CARD8;CARD9;NLRC4;MEFV;TNF;AIM2;CLEC7A;MYC;CASP1;NLRP3;PMAIP1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of endothelial cell proliferation (GO:0001936)","17/92",0.0200966212954543,"CCL24;EGFL7;EGR3;STAT1;ITGB3;PDGFB;PIK3CD;FGF2;HIF1A;THBS1;VEGFA;NR4A1;ALOX5;LEP;FGF18;GHRL;TEK"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of blood vessel endothelial cell migration (GO:0043535)","12/55",0.0203035967106742,"MAP2K3;MEF2C;TGFB1;GADD45A;TMSB4X;FGF18;PDGFB;FGF2;TNF;HIF1A;THBS1;VEGFA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to amyloid-beta (GO:1904646)","9/35",0.0211269357735856,"ITGA4;ATP1A3;TREM2;FPR2;TLR6;FCGR2B;AGER;TLR4;ICAM1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of immunoglobulin production (GO:0002639)","9/35",0.0211269357735856,"CD86;SASH3;IL10;IL6;PTPRC;TLR9;STX4;TNFRSF4;HLA-E"
"NasalRNAseq_mod1","GO_Biological_Process_2021","hyaluronan metabolic process (GO:0030212)","7/23",0.0222246785627333,"CEMIP;TGFB1;HAS1;IL1B;FGF2;LYVE1;CD44"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of B cell receptor signaling pathway (GO:0050855)","7/23",0.0222246785627333,"LYN;CD300A;PRKCB;NFAM1;PTPN22;FCGR2B;CD22"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of toll-like receptor 4 signaling pathway (GO:0034143)","7/23",0.0222246785627333,"LYN;NINJ1;ACOD1;TNFAIP3;PTPN22;TREM2;LILRA2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of wound healing (GO:0061045)","8/29",0.0222477506521014,"THBD;EDN1;SERPINE2;ALOX5;CD109;TFPI;FGF2;TNF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of DNA biosynthetic process (GO:2000278)","8/29",0.0222477506521014,"PDGFRB;CDKN1A;DACH1;MYC;HGF;PDGFB;ANKRD1;FGF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of response to biotic stimulus (GO:0002831)","8/29",0.0222477506521014,"HERC5;FGR;IRF1;PTPN22;TREM2;FCGR2B;CD55;BIRC3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cell cycle G1/S phase transition (GO:0044843)","13/63",0.0226621134645845,"CDKN2D;PLK3;CDKN1A;INHBA;GPR132;LATS2;CCNE2;MYC;SPDYA;E2F3;PIM2;BCAT1;MAP3K11"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of endopeptidase activity (GO:0010951)","13/63",0.0226621134645845,"SERPINB4;SERPINB1;SERPINA1;CR1;SERPINB2;SERPINE2;SERPIND1;SERPINC1;SERPINB9;SERPINB8;TIMP2;FETUB;TIMP1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of peptidase activity (GO:0010466)","13/63",0.0226621134645845,"SERPINB4;SERPINB1;SERPINA1;SERPINB2;SERPINE2;SERPIND1;SERPINC1;SERPINB9;CST7;SERPINB8;TIMP2;FETUB;TIMP1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of protein tyrosine kinase activity (GO:0061098)","10/42",0.0226741551143213,"CSF1R;NCF1;PDGFB;CASS4;NEDD9;FCGR1A;AREG;LILRA5;EREG;HBEGF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)","15/78",0.0230548058335227,"FCER1G;NCF1;NCF2;NCF4;TAP2;CYBB;HLA-C;TAP1;CYBA;IFI30;HLA-F;HLA-G;HLA-E;CLEC4A;FCGR1A"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of endothelial cell migration (GO:0010595)","16/86",0.0239675349214895,"MAP2K3;EDN1;GRN;TGFB1;ITGB3;PDGFB;PIK3CD;FGF2;HIF1A;THBS1;PIK3CG;VEGFA;TMSB4X;ZC3H12A;FGF18;TEK"
"NasalRNAseq_mod1","GO_Biological_Process_2021","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)","4/8",0.0239675349214895,"HLA-C;HLA-F;HLA-G;HLA-E"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cell migration involved in heart development (GO:0060973)","4/8",0.0239675349214895,"PDGFRB;NOTCH1;DCHS1;PITX2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to interleukin-21 (GO:0098757)","4/8",0.0239675349214895,"STAT1;STAT4;IL2RG;JAK3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","interleukin-21-mediated signaling pathway (GO:0038114)","4/8",0.0239675349214895,"STAT1;STAT4;IL2RG;JAK3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","mast cell activation involved in immune response (GO:0002279)","4/8",0.0239675349214895,"MILR1;NR4A3;PIK3CD;PIK3CG"
"NasalRNAseq_mod1","GO_Biological_Process_2021","mast cell degranulation (GO:0043303)","4/8",0.0239675349214895,"MILR1;NR4A3;PIK3CD;PIK3CG"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of microglial cell activation (GO:1903979)","4/8",0.0239675349214895,"GRN;PTPRC;SYT11;CST7"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of dendritic cell cytokine production (GO:0002732)","4/8",0.0239675349214895,"CLEC7A;DDX58;PLCG2;TICAM1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of glial cell migration (GO:1903977)","4/8",0.0239675349214895,"CSF1;CCL3;TREM2;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of isomerase activity (GO:0010912)","4/8",0.0239675349214895,"PLSCR1;ITGAM;ITGB2;NOD2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of alpha-beta T cell proliferation (GO:0046640)","4/8",0.0239675349214895,"SYK;IRF1;EBI3;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)","4/8",0.0239675349214895,"IRF1;PTPN22;VSIR;HLA-E"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of chemokine (C-C motif) ligand 5 production (GO:0071649)","4/8",0.0239675349214895,"IL10;ADCYAP1;OAS3;SIRPA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of chemokine-mediated signaling pathway (GO:0070099)","4/8",0.0239675349214895,"EDN1;PADI2;HIF1A;SH2B3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of lymphocyte apoptotic process (GO:0070228)","4/8",0.0239675349214895,"LYN;CD274;BTK;JAK3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","vascular associated smooth muscle contraction (GO:0014829)","4/8",0.0239675349214895,"EDN1;EDN2;EDNRB;SLC8A1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","interleukin-1-mediated signaling pathway (GO:0070498)","17/94",0.0240191549448076,"EGR1;IL1RN;IL1R1;RIPK2;IL1R2;IRAK3;IL1RAP;NOD2;ST18;NFKBIA;IL1A;IRAK2;IL1B;PELI1;MAP3K8;SQSTM1;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","endoderm formation (GO:0001706)","9/36",0.0246747212431007,"DUSP2;ITGA4;DUSP1;ITGB2;ITGA7;INHBA;ITGA5;MMP8;MMP9"
"NasalRNAseq_mod1","GO_Biological_Process_2021","plasma membrane organization (GO:0007009)","13/64",0.0252155415474112,"TRIM72;CR1;DYSF;CXCR4;P2RX7;CLN3;PLSCR1;BIN2;SYT11;EPB41L3;ANXA6;OTOF;STX4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","interleukin-6-mediated signaling pathway (GO:0070102)","6/18",0.0253340855190693,"SOCS3;IL6;SPI1;STAT1;IL6R;ST18"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of leukocyte cell-cell adhesion (GO:1903038)","6/18",0.0253340855190693,"IL4I1;LAPTM5;PTPN22;TNFAIP8L2;JAK3;PAG1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of glial cell differentiation (GO:0045687)","6/18",0.0253340855190693,"EGR2;NOTCH1;TGFB1;SERPINE2;CXCR4;TNFRSF1B"
"NasalRNAseq_mod1","GO_Biological_Process_2021","programmed necrotic cell death (GO:0097300)","6/18",0.0253340855190693,"MLKL;PPIF;LY96;CD14;TICAM1;TLR4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of B cell differentiation (GO:0045577)","6/18",0.0253340855190693,"IL4I1;SYK;BTK;TLR9;NCKAP1L;INHBA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of brown fat cell differentiation (GO:0090335)","6/18",0.0253340855190693,"FNDC5;LEP;TFE3;PIM1;METRNL;PTGS2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of angiogenesis (GO:0016525)","16/87",0.0259639964956747,"STAT1;PDE3B;THBS2;TNF;HLA-G;THBS1;KLF2;ADAMTS1;ALOX5;STAB1;ADGRB1;EMILIN1;GHRL;TEK;HOXA5;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of NIK/NF-kappaB signaling (GO:1901223)","7/24",0.0271299230731677,"ADGRG3;TRIM40;NLRP12;SPI1;TMSB4X;ZC3H12A;NLRP3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of ossification (GO:0030279)","7/24",0.0271299230731677,"CCR1;SRGN;GREM1;MEF2C;NOTCH1;CHSY1;CCL3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of neuron apoptotic process (GO:0043525)","7/24",0.0271299230731677,"GRN;ITGAM;TYROBP;DDIT3;CCL3;TNF;MCL1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","wound healing, spreading of cells (GO:0044319)","7/24",0.0271299230731677,"MMP12;CEACAM1;WNT7A;FLNA;ITGA5;LCP1;CD44"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of gene expression (GO:0010629)","43/322",0.0273824671136214,"BTG2;SPI1;NOTCH1;CXCL8;PDGFB;PTPN22;HIF1A;FGF2;TNF;DLL4;ZFP36;STC2;ZC3H12A;CCL3;EMILIN1;IGF2BP3;JARID2;HAVCR2;CCR1;IL10;SRGN;MSR1;MEF2C;TGFB1;VDR;SFMBT2;SLC11A1;NANOS3;PRG3;PARP14;PARP9;MMP8;VEGFA;CLEC4A;SLC7A5;NLRP12;MYCN;SYT11;REL;MYADM;FCGR2B;ENG;PHF19"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of calcium-mediated signaling (GO:0050850)","5/13",0.0273824671136214,"CLEC7A;CCL4;CCL3;PLCG2;TREM2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of homotypic cell-cell adhesion (GO:0034110)","5/13",0.0273824671136214,"LYN;CELA2A;SYK;PLAUR;TNFSF11"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of receptor signaling pathway via STAT (GO:1904892)","5/13",0.0273824671136214,"IL6;PTPRC;IL7R;JAK3;CRLF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cell adhesion (GO:0045785)","15/80",0.0279106113066647,"TNFSF18;SYK;TFE3;CHRD;PDGFB;LIF;TNF;FSTL3;VEGFA;FUT7;CCR7;ADAM8;NCKAP1L;STX4;STX3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","phagosome maturation (GO:0090382)","9/37",0.0292114515637202,"RAB43;RAB32;ATP6V1G2;RAB39A;ATP6V1B2;TCIRG1;MCOLN1;CORO1A;ATP6V0C"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)","12/58",0.0295872353335349,"SYK;SPHK1;CARD8;CASP1;LAPTM5;TNFAIP3;APOA1;TRAF1;CARD16;TNF;TNFRSF1A;BIRC3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","26/171",0.0297362760981474,"SECTM1;NOD2;TNF;LITAF;LGALS1;CLEC7A;CASP1;TRIM25;HMOX1;S100A12;FLNA;CCR7;PIM2;PRKCB;RIPK2;CARD9;TICAM1;TNFRSF1A;CLEC6A;REL;PELI1;TLR9;CARD16;TLR6;MYD88;BIRC3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","sensory perception (GO:0007600)","11/51",0.0303036497766409,"CHRNB2;P2RX7;MME;ADORA2A;C5AR1;OPRL1;TRPV2;PROK2;CCL2;MYO7A;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of potassium ion transmembrane transport (GO:1901381)","10/44",0.0303036497766409,"GNG2;ACTN2;KCNE5;KCNMB1;KCNJ15;FLNA;KCNN1;ATP1B2;KCNN4;KCNJ2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of mononuclear cell migration (GO:0071677)","8/31",0.0321225002224664,"CCR1;CCR7;FPR2;AGER;AIF1;PLA2G7;TNF;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","receptor signaling pathway via JAK-STAT (GO:0007259)","8/31",0.0321225002224664,"SOCS2;STAT5B;STAT1;LEP;STAT4;CCL2;JAK3;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of macrophage derived foam cell differentiation (GO:0010743)","8/31",0.0321225002224664,"ABCA1;NFKBIA;CETP;MSR1;CSF2;CSF1;ITGB3;LPL"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of signal transduction (GO:0009967)","35/252",0.0325248485816051,"NECAB2;NLGN3;NOTCH1;ITGB3;LRRK2;LOXL3;LY96;TNFAIP3;TREM2;NOD2;GLI1;HIF1A;DLL4;P2RY6;TNFSF11;FLNA;PRKCB;PDE6G;WNT7A;BMP6;KLF2;STX1B;MN1;IL6;PTPRC;C1QTNF12;IL1B;CLEC6A;GHRL;ITGA5;TEK;IL7R;ATP6V0C;TLR2;CRLF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of nervous system development (GO:0051961)","6/19",0.0329720047012202,"IL6;NOTCH1;IL1B;WNT7A;TNF;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of neutrophil chemotaxis (GO:0090023)","6/19",0.0329720047012202,"RIPOR2;CXCL8;DAPK2;RAC2;CCR7;NCKAP1L"
"NasalRNAseq_mod1","GO_Biological_Process_2021","pyroptosis (GO:0070269)","6/19",0.0329720047012202,"ZBP1;AIM2;CASP1;TREM2;NLRC4;NAIP"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of glucose transmembrane transport (GO:0010827)","6/19",0.0329720047012202,"RTN2;NR4A3;PRKCB;C1QTNF12;IL1B;TRIB3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of T cell cytokine production (GO:0002724)","6/19",0.0329720047012202,"CLC;HLA-F;TNFRSF1B;LILRB4;CD55;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of release of cytochrome c from mitochondria (GO:0090200)","7/25",0.0337371363056301,"MLLT11;PLAUR;PPIF;PMAIP1;BID;MMP9;BBC3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","potassium ion transport (GO:0006813)","20/122",0.0337692031889254,"KCNG2;KCNH4;KCNK7;SLC24A4;KCNH5;KCND1;KCNK13;HPN;KCNJ15;SLC1A3;PKD2L1;KCNAB2;LRRC55;KCNS1;KCNMB1;KCNQ4;KCNN1;KCNN4;KCNJ2;HCN2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","lymphocyte proliferation (GO:0046651)","9/38",0.0342710872267544,"IL10;CD79A;MEF2C;PTPRC;TNFSF14;FLT3;MSN;TNFRSF4;PIK3CG"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of endothelial cell migration (GO:0010596)","9/38",0.0342710872267544,"DLL4;MEF2C;NOTCH1;TGFB1;GADD45A;ADGRB1;FGF2;THBS1;TNF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of innate immune response (GO:0045824)","9/38",0.0342710872267544,"GRN;CR1;OAS3;NLRC5;TNFAIP3;ACOD1;IRAK3;ISG15;VSIG4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of potassium ion transport (GO:0043268)","9/38",0.0342710872267544,"GNG2;ACTN2;KCNE5;KCNMB1;KCNJ15;FLNA;KCNN1;KCNN4;KCNJ2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of intrinsic apoptotic signaling pathway (GO:2001242)","11/52",0.0344817007097197,"DAPK2;DDIT3;PLAUR;PPIF;PMAIP1;BID;MMP9;S100A9;S100A8;BBC3;MCL1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","sprouting angiogenesis (GO:0002040)","11/52",0.0344817007097197,"GREM1;NR4A1;RNF213;EGR3;ADGRA2;TEK;FGF2;THBS1;JMJD6;ENG;VEGFA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to interleukin-9 (GO:0071355)","4/9",0.0361683644317659,"STAT5B;STAT1;IL2RG;JAK3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to muramyl dipeptide (GO:0071225)","4/9",0.0361683644317659,"RIPK2;PTPN22;NOD2;VIM"
"NasalRNAseq_mod1","GO_Biological_Process_2021","development of primary female sexual characteristics (GO:0046545)","4/9",0.0361683644317659,"NR5A1;COL9A3;LHFPL2;CYP19A1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)","4/9",0.0361683644317659,"FGF8;NOTCH1;SNAI1;ENG"
"NasalRNAseq_mod1","GO_Biological_Process_2021","glucosamine-containing compound catabolic process (GO:1901072)","4/9",0.0361683644317659,"CHIT1;AMDHD2;CHI3L2;CHI3L1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","interleukin-9-mediated signaling pathway (GO:0038113)","4/9",0.0361683644317659,"STAT5B;STAT1;IL2RG;JAK3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of alpha-beta T cell activation (GO:0046636)","4/9",0.0361683644317659,"CD274;CD300A;TARM1;LILRB1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of bone resorption (GO:0045779)","4/9",0.0361683644317659,"P2RX7;IL6;TMEM119;TNFAIP3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of leukocyte proliferation (GO:0070664)","4/9",0.0361683644317659,"GREM1;LYN;TNFAIP3;LILRB1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of lipid localization (GO:1905953)","4/9",0.0361683644317659,"NFKBIA;IL6;ITGB3;TNF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of platelet aggregation (GO:0090331)","4/9",0.0361683644317659,"CEACAM1;C1QTNF1;SERPINE2;SH2B3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of B cell differentiation (GO:0045579)","4/9",0.0361683644317659,"IL10;SYK;BTK;NCKAP1L"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of NLRP3 inflammasome complex assembly (GO:1900227)","4/9",0.0361683644317659,"GBP5;TLR6;TLR4;MYD88"
