Module (or Feature),Analysis,P value,Adj. p value,Direction
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis Child to parent ratio - 1|2 shape,2.05183725389561e-5,8.822900191751123e-4,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis Child to parent ratio - 1|3 shape,0.010143749326958695,0.21809061052961196,Mild
Tier2_Bcell_Undefined,Longitudinal analysis Child to parent ratio - 4|5 shape,0.016923502676709466,0.11438890031306148,Mild
Tier2_NK_Undefined,Longitudinal analysis Child to parent ratio - 1|5 average,0.0013730810843610164,0.014760621656880926,Mild
Tier2_NK_Undefined,Longitudinal analysis Child to parent ratio - 1|5 shape,1.1550952042152276e-37,4.966909378125479e-36,Severe
Tier2_NK_Undefined,Longitudinal analysis Child to parent ratio - 2|5 shape,8.795270111592326e-4,0.0324167465539135,Severe
Tier2_NK_Undefined,Longitudinal analysis Child to parent ratio - 3|5 average,2.749187993477902e-4,0.011821508371954979,Mild
Tier2_NK_Undefined,Longitudinal analysis Child to parent ratio - 3|5 shape,1.7195478043545867e-43,7.394055558724722e-42,Severe
Tier2_NK_Undefined,Longitudinal analysis Child to parent ratio - 4|5 average,0.003842009256881265,0.0413015995114736,Mild
Tier2_NK_Undefined,Longitudinal analysis Child to parent ratio - 4|5 shape,0.0017013276325027785,0.036578544098809736,Severe
B Cell,Longitudinal analysis DFSO Parent population - overall shape,0.03814572364166934,0.12969546038167576,Severe
Basophil,Longitudinal analysis DFSO Parent population - overall shape,8.169012639237291e-4,0.005892126828668721,Mild
Basophil,Longitudinal analysis DFSO Parent population - overall average,0.020922629343816952,0.032334972622262564,Severe
CD4+ T Cell,Longitudinal analysis DFSO Parent population - overall average,4.857018679289834e-9,4.128465877396359e-8,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - overall shape,0.013738625464810295,0.05838915822544376,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - overall average,5.5067242330015686e-5,1.0401590217891851e-4,Mild
Conventional DC,Longitudinal analysis DFSO Parent population - overall average,8.380143309934556e-5,1.4246243626888746e-4,Severe
Eosinophil,Longitudinal analysis DFSO Parent population - overall shape,1.0110884850813393e-7,1.7188504246382767e-6,Severe
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Parent population - overall shape,0.0010397870874121271,0.005892126828668721,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - overall average,1.5795514937642373e-8,6.713093848498009e-8,Mild
Monocytes,Longitudinal analysis DFSO Parent population - overall average,3.619941421618293e-5,7.692375520938873e-5,Mild
Myeloid,Longitudinal analysis DFSO Parent population - overall average,1.3553938867951397e-8,6.713093848498009e-8,Severe
MyeloidToLymphocyte,Longitudinal analysis DFSO Parent population - overall average,8.742507776446772e-6,2.1231804599942157e-5,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - overall average,3.829910177761939e-9,4.128465877396359e-8,Severe
NK Cell,Longitudinal analysis DFSO Parent population - overall average,4.789286827345356e-6,1.3569646010811844e-5,Mild
Plasmacytoid DC,Longitudinal analysis DFSO Parent population - overall average,6.263865146996975e-8,2.1297141499789714e-7,Mild
B Cell,Longitudinal analysis DFSO Parent population - 1|4 average,0.049787798932353015,0.08463925818500012,Mild
B Cell,Longitudinal analysis DFSO Parent population - 1|4 shape,0.03767273176279799,0.21347881332252197,Mild
B Cell,Longitudinal analysis DFSO Parent population - 1|5 average,0.003480515480162554,0.008452680451823345,Mild
B Cell,Longitudinal analysis DFSO Parent population - 2|5 average,0.007963296435940658,0.01933943420157017,Mild
B Cell,Longitudinal analysis DFSO Parent population - 3|4 shape,0.008688702943196458,0.04923598334477993,Mild
B Cell,Longitudinal analysis DFSO Parent population - 4|5 average,0.015152657510004315,0.09244296872773501,Mild
Basophil,Longitudinal analysis DFSO Parent population - 1|4 shape,0.016993765659111322,0.14444700810244623,Severe
Basophil,Longitudinal analysis DFSO Parent population - 2|3 average,0.01000265009382949,0.17004505159510133,Severe
Basophil,Longitudinal analysis DFSO Parent population - 2|4 shape,0.0062644592421384655,0.04278435510127081,Severe
Basophil,Longitudinal analysis DFSO Parent population - 3|4 shape,1.598317678741713e-4,0.002717140053860912,Severe
Basophil,Longitudinal analysis DFSO Parent population - 3|5 shape,0.038864334741099946,0.17322443988885472,Mild
Basophil,Longitudinal analysis DFSO Parent population - 4|5 shape,0.018842056364952117,0.055102339177551134,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 1|4 average,3.9449445179705826e-8,3.3532028402749955e-7,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 1|5 average,1.0943779356880198e-4,4.6511062266740844e-4,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 2|4 average,4.414952112195386e-7,4.709053281931481e-6,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 2|4 shape,0.036920673222983355,0.12553028895814342,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 2|5 average,0.004386776158510768,0.01242919911578051,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 2|5 shape,0.011987190814631309,0.027691762634997272,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 3|4 average,1.6746349176699122e-6,2.2586107761247686e-5,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 3|5 average,0.02484572940515525,0.08447547997752784,Mild
CD4+ T Cell,Longitudinal analysis DFSO Parent population - 4|5 shape,0.01944788441560628,0.055102339177551134,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 1|2 shape,0.04573882684084858,0.3930034950181135,Severe
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 1|4 average,0.001575482965639472,0.003347901301983878,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 1|5 average,8.137728292334607e-4,0.0023056896828281387,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 2|4 average,4.786549347014394e-4,8.13713388992447e-4,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 2|5 average,0.041579218589412555,0.0785385240022237,Severe
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 2|5 shape,0.005972435993952805,0.027691762634997272,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 3|4 average,2.905123806954204e-4,9.877420943644293e-4,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 3|5 shape,0.03529066962464816,0.17322443988885472,Mild
CD8+ T Cell,Longitudinal analysis DFSO Parent population - 4|5 shape,0.012177343711359617,0.055102339177551134,Mild
Conventional DC,Longitudinal analysis DFSO Parent population - 1|4 average,4.329406723289572e-6,1.4719982859184545e-5,Mild
Conventional DC,Longitudinal analysis DFSO Parent population - 1|5 average,0.034819875260888776,0.05381253449410083,Severe
Conventional DC,Longitudinal analysis DFSO Parent population - 1|5 shape,0.0065714366448881185,0.03723814098769934,Mild
Conventional DC,Longitudinal analysis DFSO Parent population - 2|4 average,9.840518804422305e-6,2.09111024593974e-5,Mild
Conventional DC,Longitudinal analysis DFSO Parent population - 2|4 shape,0.023906574994112896,0.10160294372497981,Mild
Conventional DC,Longitudinal analysis DFSO Parent population - 2|5 shape,0.011970032500032118,0.027691762634997272,Mild
Conventional DC,Longitudinal analysis DFSO Parent population - 3|4 average,2.1929430809111285e-4,9.320008093872297e-4,Mild
Conventional DC,Longitudinal analysis DFSO Parent population - 4|5 shape,0.01712902754327425,0.055102339177551134,Mild
Eosinophil,Longitudinal analysis DFSO Parent population - 1|3 shape,0.007548546667461166,0.12832529334683981,Severe
Eosinophil,Longitudinal analysis DFSO Parent population - 1|4 shape,4.7213102722956914e-5,8.026227462902676e-4,Severe
Eosinophil,Longitudinal analysis DFSO Parent population - 1|5 shape,5.106120160591645e-4,0.004340202136502899,Severe
Eosinophil,Longitudinal analysis DFSO Parent population - 2|4 shape,3.612177373670482e-4,0.00614070153523982,Severe
Eosinophil,Longitudinal analysis DFSO Parent population - 2|5 shape,0.028590232645319916,0.05400377277449317,Mild
Eosinophil,Longitudinal analysis DFSO Parent population - 3|4 shape,0.0029069980937630833,0.024709483796986207,Severe
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Parent population - 1|5 shape,0.012880203573488208,0.054740865187324884,Mild
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Parent population - 2|5 shape,0.001078806843830727,0.009169858172561178,Mild
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Parent population - 3|4 shape,0.04627650884369094,0.11238580719182084,Severe
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Parent population - 3|5 shape,0.04075869173855405,0.17322443988885472,Mild
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Parent population - 4|5 shape,8.079299041503432e-6,1.3734808370555833e-4,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 1|2 average,0.029173560087493864,0.1663929299664292,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 1|4 average,1.979885836048496e-6,8.41451480320611e-6,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 1|5 average,1.5170410357880294e-5,1.7828415657051e-4,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 2|4 average,2.277228844666276e-6,7.474096473188782e-6,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 2|5 average,6.887254855750491e-4,0.0025626603048714814,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 2|5 shape,0.013031417710586952,0.027691762634997272,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 3|4 average,5.384720112665019e-4,0.0013077177416472186,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 3|4 shape,0.02605823518767421,0.083650201871586,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 3|5 average,0.010653595917688372,0.04880417398190449,Mild
Lymphocyte,Longitudinal analysis DFSO Parent population - 4|5 average,0.027189108449333827,0.09244296872773501,Severe
Lymphocyte,Longitudinal analysis DFSO Parent population - 4|5 shape,0.04393495327157361,0.08298824506852792,Mild
Monocytes,Longitudinal analysis DFSO Parent population - 2|4 average,3.1673027528093234e-6,7.692020971108356e-6,Mild
Monocytes,Longitudinal analysis DFSO Parent population - 2|5 average,7.537236190798475e-4,0.0025626603048714814,Mild
Monocytes,Longitudinal analysis DFSO Parent population - 3|4 average,0.005139656112272826,0.010921769238579754,Mild
Monocytes,Longitudinal analysis DFSO Parent population - 4|5 shape,0.028279476780822637,0.06867872932485497,Mild
Myeloid,Longitudinal analysis DFSO Parent population - 1|2 average,0.02936345822936986,0.1663929299664292,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 1|4 average,1.956501199258112e-6,8.41451480320611e-6,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 1|5 average,2.0974606655354118e-5,1.7828415657051e-4,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 2|4 average,2.0248219680939674e-6,7.474096473188782e-6,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 2|5 average,7.361468347057013e-4,0.0025626603048714814,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 2|5 shape,0.009134910551327487,0.027691762634997272,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 3|4 average,5.052916130085286e-4,0.0013077177416472186,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 3|4 shape,0.029523600660559764,0.083650201871586,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 3|5 average,0.011483335054565762,0.04880417398190449,Severe
Myeloid,Longitudinal analysis DFSO Parent population - 4|5 average,0.026948082533399108,0.09244296872773501,Mild
Myeloid,Longitudinal analysis DFSO Parent population - 4|5 shape,0.033611226980947886,0.07142385733451426,Severe
MyeloidToLymphocyte,Longitudinal analysis DFSO Parent population - 1|4 average,0.0022983149765331418,0.004341261622340379,Severe
MyeloidToLymphocyte,Longitudinal analysis DFSO Parent population - 1|5 average,0.01837721913991382,0.031241272537853495,Severe
MyeloidToLymphocyte,Longitudinal analysis DFSO Parent population - 2|4 average,2.637916402301923e-6,7.474096473188782e-6,Severe
MyeloidToLymphocyte,Longitudinal analysis DFSO Parent population - 2|5 average,1.5947049383596312e-6,2.710998395211373e-5,Severe
MyeloidToLymphocyte,Longitudinal analysis DFSO Parent population - 3|5 average,0.0015430431832155823,0.0262317341146649,Severe
MyeloidToLymphocyte,Longitudinal analysis DFSO Parent population - 4|5 average,0.004617467997953013,0.07849695596520122,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 1|4 average,3.690622412937469e-5,8.962940145705281e-5,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 1|5 average,5.782181679435045e-5,3.2765696183465257e-4,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 2|4 average,5.540062684625272e-7,4.709053281931481e-6,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 2|4 shape,0.007550180311988965,0.04278435510127081,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 2|5 average,3.62252643555362e-4,0.0025626603048714814,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 2|5 shape,0.009991972668724602,0.027691762634997272,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 3|4 average,1.44392456661292e-4,8.182239210806548e-4,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 3|4 shape,0.024372608617533487,0.083650201871586,Severe
Neutrophil,Longitudinal analysis DFSO Parent population - 3|5 average,0.008496953055239516,0.04880417398190449,Mild
Neutrophil,Longitudinal analysis DFSO Parent population - 4|5 average,0.022315971455810123,0.09244296872773501,Mild
Neutrophil,Longitudinal analysis DFSO Parent population - 4|5 shape,0.006418622913902681,0.05455829476817278,Severe
NK Cell,Longitudinal analysis DFSO Parent population - 1|2 average,0.01929700130502031,0.1663929299664292,Mild
NK Cell,Longitudinal analysis DFSO Parent population - 1|4 average,5.451456574303482e-6,1.54457936271932e-5,Mild
NK Cell,Longitudinal analysis DFSO Parent population - 1|5 average,5.502385866587659e-4,0.001870811194639804,Mild
NK Cell,Longitudinal analysis DFSO Parent population - 1|5 shape,0.019261204127419575,0.06548809403322656,Mild
NK Cell,Longitudinal analysis DFSO Parent population - 2|4 average,1.1178455365909519e-4,2.1114860135606868e-4,Mild
NK Cell,Longitudinal analysis DFSO Parent population - 2|5 average,0.012079569731882464,0.025669085680250236,Severe
NK Cell,Longitudinal analysis DFSO Parent population - 3|4 average,0.020194854605828642,0.038145836477676325,Mild
NK Cell,Longitudinal analysis DFSO Parent population - 3|5 shape,0.018868647998071586,0.17322443988885472,Mild
Plasmacytoid DC,Longitudinal analysis DFSO Parent population - 1|3 average,0.01385326003771067,0.1177527103205407,Mild
Plasmacytoid DC,Longitudinal analysis DFSO Parent population - 1|4 average,1.4195409274524715e-10,2.4132195766692016e-9,Mild
Plasmacytoid DC,Longitudinal analysis DFSO Parent population - 1|5 average,0.007242709358270476,0.015390757386324762,Mild
