"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-1660582","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","9/859","93/8020",0.676755360328803,0.999999999999995,0.952704341498904,"5606/11213/5594/5608/1432/257397/9261/6283/7314",9,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1681882","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","9/859","93/8020",0.676755360328803,0.999999999999995,0.952704341498904,"5606/11213/5594/5608/1432/257397/9261/6283/7314",9,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1681422","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","8/859","83/8020",0.677147464341119,0.999999999999995,0.952704341498904,"5606/5594/5608/1432/257397/9261/6283/7314",8,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1681762","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","8/859","83/8020",0.677147464341119,0.999999999999995,0.952704341498904,"5606/5594/5608/1432/257397/9261/6283/7314",8,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-9758712","R-HSA-975871","MyD88 cascade initiated on plasma membrane","8/859","83/8020",0.677147464341119,0.999999999999995,0.952704341498904,"5606/5594/5608/1432/257397/9261/6283/7314",8,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1100562","R-HSA-110056","MAPK3 (ERK1) activation","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"983",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1960252","R-HSA-196025","Formation of annular gap junctions","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"8218",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-19636422","R-HSA-1963642","PI3K events in ERBB2 signaling","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"2549",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-25865522","R-HSA-2586552","Signaling by Leptin","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"3953",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-4255612","R-HSA-425561","Sodium/Calcium exchangers","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"57419",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56259702","R-HSA-5625970","RHO GTPases activate KTN1","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"147700",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56546882","R-HSA-5654688","SHC-mediated cascade:FGFR1","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"2247",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56547062","R-HSA-5654706","FRS-mediated FGFR3 signaling","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"2247",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56859392","R-HSA-5685939","HDR through MMEJ (alt-NHEJ)","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"10721",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-710642","R-HSA-71064","Lysine catabolism","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"1428",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-736142","R-HSA-73614","Pyrimidine salvage","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"7083",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-752052","R-HSA-75205","Dissolution of Fibrin Clot","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"5328",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-839362","R-HSA-83936","Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"64078",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-88516802","R-HSA-8851680","Butyrophilin (BTN) family interactions","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"79908",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-88756561","R-HSA-8875656","MET receptor recycling","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"2549",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-8885902","R-HSA-888590","GABA synthesis, release, reuptake and degradation","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"7915",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-90137002","R-HSA-9013700","NOTCH4 Activation and Transmission of Signal to the Nucleus","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"182",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-90209562","R-HSA-9020956","Interleukin-27 signaling","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"10148",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-96751352","R-HSA-9675135","Diseases of DNA repair","1/859","10/8020",0.678115176505098,0.999999999999995,0.952704341498904,"55247",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-68070702","R-HSA-6807070","PTEN Regulation","13/859","133/8020",0.679204714522545,0.999999999999995,0.952704341498904,"58528/23198/4734/23186/5594/27161/9491/5468/23608/10542/7314/5728/84232",13,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-96945162","R-HSA-9694516","SARS-CoV-2 Infection","6/859","63/8020",0.680460589687391,0.999999999999995,0.952704341498904,"2931/27090/5045/81631/7314/256435",6,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-68029482","R-HSA-6802948","Signaling by high-kinase activity BRAF mutants","3/859","32/8020",0.681463609890716,0.999999999999995,0.952704341498904,"4140/5594/673",3,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-772892","R-HSA-77289","Mitochondrial Fatty Acid Beta-Oxidation","3/859","32/8020",0.681463609890716,0.999999999999995,0.952704341498904,"6296/58488/284486",3,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1681792","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","9/859","94/8020",0.689235729000623,0.999999999999995,0.952704341498904,"5606/11213/5594/5608/1432/257397/9261/6283/7314",9,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1814382","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","9/859","94/8020",0.689235729000623,0.999999999999995,0.952704341498904,"5606/11213/5594/5608/1432/257397/9261/6283/7314",9,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-4273592","R-HSA-427359","SIRT1 negatively regulates rRNA expression","4/859","43/8020",0.690713955950766,0.999999999999995,0.952704341498904,"3017/3014/128312/8353",4,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-758932","R-HSA-75893","TNF signaling","4/859","43/8020",0.690713955950766,0.999999999999995,0.952704341498904,"329/257397/7314/81858",4,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-68068342","R-HSA-6806834","Signaling by MET","6/859","64/8020",0.695371219094011,0.999999999999995,0.952704341498904,"10048/2549/8027/57610/6455/7314",6,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1124092","R-HSA-112409","RAF-independent MAPK1/3 activation","2/859","22/8020",0.69939876309897,0.999999999999995,0.952704341498904,"5594/983",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-16146352","R-HSA-1614635","Sulfur amino acid metabolism","2/859","22/8020",0.69939876309897,0.999999999999995,0.952704341498904,"1036/58472",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-16437132","R-HSA-1643713","Signaling by EGFR in Cancer","2/859","22/8020",0.69939876309897,0.999999999999995,0.952704341498904,"2549/7314",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1987532","R-HSA-198753","ERK/MAPK targets","2/859","22/8020",0.69939876309897,0.999999999999995,0.952704341498904,"5594/1432",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-4503212","R-HSA-450321","JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1","2/859","22/8020",0.69939876309897,0.999999999999995,0.952704341498904,"257397/7314",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-9370412","R-HSA-937041","IKK complex recruitment mediated by RIP1","2/859","22/8020",0.69939876309897,0.999999999999995,0.952704341498904,"329/7314",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-4466522","R-HSA-446652","Interleukin-1 family signaling","12/859","125/8020",0.69978871720781,0.999999999999995,0.952704341498904,"23198/11213/1511/5608/7850/3554/8807/9491/3606/257397/6283/7314",12,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1987252","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","5/859","54/8020",0.700339241023911,0.999999999999995,0.952704341498904,"5594/4066/1432/9261/10221",5,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-26446022","R-HSA-2644602","Signaling by NOTCH1 PEST Domain Mutants in Cancer","5/859","54/8020",0.700339241023911,0.999999999999995,0.952704341498904,"10046/182/8850/1024/7314",5,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-26446032","R-HSA-2644603","Signaling by NOTCH1 in Cancer","5/859","54/8020",0.700339241023911,0.999999999999995,0.952704341498904,"10046/182/8850/1024/7314",5,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-26446062","R-HSA-2644606","Constitutive Signaling by NOTCH1 PEST Domain Mutants","5/859","54/8020",0.700339241023911,0.999999999999995,0.952704341498904,"10046/182/8850/1024/7314",5,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-28948582","R-HSA-2894858","Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer","5/859","54/8020",0.700339241023911,0.999999999999995,0.952704341498904,"10046/182/8850/1024/7314",5,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-28948622","R-HSA-2894862","Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants","5/859","54/8020",0.700339241023911,0.999999999999995,0.952704341498904,"10046/182/8850/1024/7314",5,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1661662","R-HSA-166166","MyD88-independent TLR4 cascade ","9/859","95/8020",0.70141413850342,0.999999999999995,0.952704341498904,"5606/5594/5608/329/1432/257397/9261/6283/7314",9,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-9370612","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","9/859","95/8020",0.70141413850342,0.999999999999995,0.952704341498904,"5606/5594/5608/329/1432/257397/9261/6283/7314",9,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-4453552","R-HSA-445355","Smooth Muscle Contraction","3/859","33/8020",0.701862748942683,0.999999999999995,0.952704341498904,"10580/8291/7168",3,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-3730762","R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","16/859","165/8020",0.7018895171764,0.999999999999995,0.952704341498904,"7504/10911/4923/2862/727/9034/5737/79948/1910/4283/150/3627/3792/56670/2532/1241",16,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-738842","R-HSA-73884","Base Excision Repair","7/859","75/8020",0.705794461727018,0.999999999999995,0.952704341498904,"55247/5111/3017/54386/5426/3014/128312",7,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56209202","R-HSA-5620920","Cargo trafficking to the periciliary membrane","4/859","44/8020",0.708232105836268,0.999999999999995,0.952704341498904,"117177/54536/55212/50807",4,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-52509242","R-HSA-5250924","B-WICH complex positively regulates rRNA expression","6/859","65/8020",0.70981134496259,0.999999999999995,0.952704341498904,"8850/3017/51082/3014/128312/8353",6,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56584422","R-HSA-5658442","Regulation of RAS by GAPs","6/859","65/8020",0.70981134496259,0.999999999999995,0.952704341498904,"8452/23198/84078/9491/7314/200734",6,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1114582","R-HSA-111458","Formation of apoptosome","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"5594",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-14828012","R-HSA-1482801","Acyl chain remodelling of PS","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"5321",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1565812","R-HSA-156581","Methylation","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"4837",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1908402","R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"7280",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1908722","R-HSA-190872","Transport of connexons to the plasma membrane","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"7280",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-1908732","R-HSA-190873","Gap junction degradation","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"8218",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-20223772","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"1511",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-20228702","R-HSA-2022870","Chondroitin sulfate biosynthesis","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"55454",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-21975632","R-HSA-2197563","NOTCH2 intracellular domain regulates transcription","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"10046",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-2648701","R-HSA-264870","Caspase-mediated cleavage of cytoskeletal proteins","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"2934",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-30004802","R-HSA-3000480","Scavenging by Class A Receptors","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"348",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-3752802","R-HSA-375280","Amine ligand-binding receptors","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"150",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-4194082","R-HSA-419408","Lysosphingolipid and LPA receptors","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"79948",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-4285402","R-HSA-428540","Activation of RAC1","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"6655",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56547002","R-HSA-5654700","FRS-mediated FGFR2 signaling","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"2247",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56547122","R-HSA-5654712","FRS-mediated FGFR4 signaling","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"2247",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56552912","R-HSA-5655291","Signaling by FGFR4 in disease","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"2549",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-56869382","R-HSA-5686938","Regulation of TLR by endogenous ligand","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"6279",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-88755552","R-HSA-8875555","MET activates RAP1 and RAC1","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"2549",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-89638981","R-HSA-8963898","Plasma lipoprotein assembly","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"348",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-90376292","R-HSA-9037629","Lewis blood group biosynthesis","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"2526",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-96270692","R-HSA-9627069","Regulation of the apoptosome activity","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"5594",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-96737672","R-HSA-9673767","Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"5291",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-96737702","R-HSA-9673770","Signaling by PDGFRA extracellular domain mutants","1/859","11/8020",0.712634410385512,0.999999999999995,0.952704341498904,"5291",1,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-9751382","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","8/859","86/8020",0.715599589498359,0.999999999999995,0.952704341498904,"5606/5594/5608/1432/257397/9261/6283/7314",8,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-16558292","R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","5/859","55/8020",0.715833098846614,0.999999999999995,0.952704341498904,"3422/6319/10498/7108/79071",5,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-4223562","R-HSA-422356","Regulation of insulin secretion","5/859","55/8020",0.715833098846614,0.999999999999995,0.952704341498904,"6513/150/26251/777/4082",5,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-53579052","R-HSA-5357905","Regulation of TNFR1 signaling","3/859","34/8020",0.721250651862047,0.999999999999995,0.952704341498904,"329/7314/81858",3,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-18391242","R-HSA-1839124","FGFR1 mutant receptor activation","2/859","23/8020",0.722803559811014,0.999999999999995,0.952704341498904,"26127/2247",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-2039272","R-HSA-203927","MicroRNA (miRNA) biogenesis","2/859","23/8020",0.722803559811014,0.999999999999995,0.952704341498904,"27161/54487",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
"R-HSA-30001572","R-HSA-3000157","Laminin interactions","2/859","23/8020",0.722803559811014,0.999999999999995,0.952704341498904,"3679/3685",2,"up","Reactome","Human betaherpesvirus 5 (CMV).pbmc",FALSE
