Module (or Feature),Analysis,P value,Q value,Direction
globalmet.globalmet_mod29,Visit 1 analysis - 4|5,0.10190658351774416,0.2488416574270497,Severe
globalmet.globalmet_mod3,Visit 1 analysis - 1|2,3.578188547116988e-5,5.667855657202814e-4,Mild
globalmet.globalmet_mod3,Visit 1 analysis - 1|3,0.03032244802679413,0.10525147248969863,Mild
globalmet.globalmet_mod3,Visit 1 analysis - 1|4,3.9796588522082316e-11,1.6714567179274572e-8,Mild
globalmet.globalmet_mod3,Visit 1 analysis - 1|5,3.530487753138504e-5,5.667855657202814e-4,Mild
globalmet.globalmet_mod3,Visit 1 analysis - 2|3,0.07920527570376441,0.20922148299107582,Severe
globalmet.globalmet_mod3,Visit 1 analysis - 2|4,4.365399916717434e-5,6.548099875076151e-4,Mild
globalmet.globalmet_mod3,Visit 1 analysis - 2|5,0.04823349271720322,0.145732009243325,Mild
globalmet.globalmet_mod3,Visit 1 analysis - 3|4,2.3606387756133365e-7,9.01334805234183e-6,Mild
globalmet.globalmet_mod3,Visit 1 analysis - 3|5,0.003207504583534424,0.02029919663816664,Mild
globalmet.globalmet_mod3,Visit 1 analysis - 4|5,0.8701211385333202,0.929900453394388,Severe
globalmet.globalmet_mod30,Visit 1 analysis - 1|2,0.8092832637235828,0.9039866243720872,Severe
globalmet.globalmet_mod30,Visit 1 analysis - 1|3,0.9337103864355675,0.9635340597123792,Severe
globalmet.globalmet_mod30,Visit 1 analysis - 1|4,0.06114429730803452,0.17589455389982533,Mild
globalmet.globalmet_mod30,Visit 1 analysis - 1|5,0.6426186611425577,0.8008897260530392,Severe
globalmet.globalmet_mod30,Visit 1 analysis - 2|3,0.5966164339862151,0.7659794356061342,Mild
globalmet.globalmet_mod30,Visit 1 analysis - 2|4,0.02893129032144477,0.10475122357764485,Mild
globalmet.globalmet_mod30,Visit 1 analysis - 2|5,0.7059139217098972,0.8352416728997001,Severe
globalmet.globalmet_mod30,Visit 1 analysis - 3|4,0.12713127795853565,0.2901350573703792,Mild
globalmet.globalmet_mod30,Visit 1 analysis - 3|5,0.36253839194052045,0.5724290399060848,Severe
globalmet.globalmet_mod30,Visit 1 analysis - 4|5,0.20632648096050996,0.38802269686570334,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 1|2,0.4571272025822686,0.646442508702198,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 1|3,0.658496155656527,0.815835945061184,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 1|4,0.8497448494977612,0.9273817302054217,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 1|5,0.18240069527813174,0.36167810109365717,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 2|3,0.7476181527372178,0.8716708357917978,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 2|4,0.9139124730516465,0.9548339270688844,Mild
globalmet.globalmet_mod31,Visit 1 analysis - 2|5,0.330158122944747,0.531055754615831,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 3|4,0.9078738679604239,0.950890335519646,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 3|5,0.5558885238770076,0.7205962346553803,Severe
globalmet.globalmet_mod31,Visit 1 analysis - 4|5,0.6713271264510331,0.8199157415167044,Severe
globalmet.globalmet_mod32,Visit 1 analysis - 1|2,0.20835887717836837,0.38893657073295435,Mild
globalmet.globalmet_mod32,Visit 1 analysis - 1|3,0.27991377027597786,0.47404751417705926,Mild
globalmet.globalmet_mod32,Visit 1 analysis - 1|4,2.1104083816799737e-4,0.0022159288007639723,Mild
globalmet.globalmet_mod32,Visit 1 analysis - 1|5,0.08513833083434143,0.21671575121468728,Mild
globalmet.globalmet_mod32,Visit 1 analysis - 2|3,0.8309457982830716,0.9160032422018112,Severe
globalmet.globalmet_mod32,Visit 1 analysis - 2|4,0.011767093094392783,0.056161126132329195,Mild
globalmet.globalmet_mod32,Visit 1 analysis - 2|5,0.7947693184036189,0.8973201981976342,Mild
globalmet.globalmet_mod32,Visit 1 analysis - 3|4,0.01722115357452347,0.07259741657381254,Mild
globalmet.globalmet_mod32,Visit 1 analysis - 3|5,0.534619611143262,0.7150962951597771,Mild
globalmet.globalmet_mod32,Visit 1 analysis - 4|5,0.7455044965335664,0.8716708357917978,Severe
globalmet.globalmet_mod33,Visit 1 analysis - 1|2,0.3337391760860493,0.531055754615831,Mild
globalmet.globalmet_mod33,Visit 1 analysis - 1|3,0.8590116142588257,0.928316659480004,Mild
globalmet.globalmet_mod33,Visit 1 analysis - 1|4,0.029876100783110503,0.10525147248969863,Mild
globalmet.globalmet_mod33,Visit 1 analysis - 1|5,0.31765911223000554,0.5186413342253559,Severe
globalmet.globalmet_mod33,Visit 1 analysis - 2|3,0.48613865560060854,0.6713175244115628,Severe
globalmet.globalmet_mod33,Visit 1 analysis - 2|4,0.17026501432718796,0.35203287888640583,Mild
globalmet.globalmet_mod33,Visit 1 analysis - 2|5,0.13827938932333317,0.30728753182962926,Severe
globalmet.globalmet_mod33,Visit 1 analysis - 3|4,0.020271375937232775,0.0810855037489311,Mild
globalmet.globalmet_mod33,Visit 1 analysis - 3|5,0.3664835420232773,0.5733405101030111,Severe
globalmet.globalmet_mod33,Visit 1 analysis - 4|5,0.0030135793919883022,0.019472359148232105,Severe
globalmet.globalmet_mod34,Visit 1 analysis - 1|2,0.1915728692158939,0.37200192988376074,Mild
globalmet.globalmet_mod34,Visit 1 analysis - 1|3,0.6131708890650727,0.7803993133555471,Severe
globalmet.globalmet_mod34,Visit 1 analysis - 1|4,0.23979216146771581,0.4267487619340705,Mild
globalmet.globalmet_mod34,Visit 1 analysis - 1|5,0.07583257707683544,0.20416463059148002,Mild
globalmet.globalmet_mod34,Visit 1 analysis - 2|3,0.11524461634505374,0.26890410480512544,Severe
globalmet.globalmet_mod34,Visit 1 analysis - 2|4,0.8476866249598233,0.9273817302054217,Severe
globalmet.globalmet_mod34,Visit 1 analysis - 2|5,0.3080112136671971,0.5093098808670188,Mild
globalmet.globalmet_mod34,Visit 1 analysis - 3|4,0.08450080737289496,0.21671575121468728,Mild
globalmet.globalmet_mod34,Visit 1 analysis - 3|5,0.00645383053366719,0.034311504103040756,Mild
globalmet.globalmet_mod34,Visit 1 analysis - 4|5,0.39284458801993116,0.5922666753412746,Mild
globalmet.globalmet_mod35,Visit 1 analysis - 1|2,0.014387892784731161,0.06364809084850284,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 1|3,0.012563083553921123,0.05862772325163191,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 1|4,7.791827490800885e-8,4.138700052639367e-6,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 1|5,4.859172440110138e-9,5.102131062115645e-7,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 2|3,0.5404956551593939,0.7185833550480472,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 2|4,1.6734071133127828e-4,0.0018021307374137662,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 2|5,1.1810219502790033e-6,3.54306585083701e-5,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 3|4,0.0017607051688156418,0.012122888047583108,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 3|5,2.804379269319229e-4,0.002733960067967216,Severe
globalmet.globalmet_mod35,Visit 1 analysis - 4|5,0.051114991513855075,0.15118518616774035,Severe
globalmet.globalmet_mod36,Visit 1 analysis - 1|2,0.12383942042671617,0.2842216206514797,Mild
globalmet.globalmet_mod36,Visit 1 analysis - 1|3,0.23517591273941055,0.4203143972363933,Mild
globalmet.globalmet_mod36,Visit 1 analysis - 1|4,0.07530748619479787,0.20405899485042,Severe
globalmet.globalmet_mod36,Visit 1 analysis - 1|5,0.3168338525860396,0.5186413342253559,Severe
globalmet.globalmet_mod36,Visit 1 analysis - 2|3,0.264574667981868,0.45355657368320235,Severe
globalmet.globalmet_mod36,Visit 1 analysis - 2|4,1.1359759893157472e-4,0.0013253053208683717,Severe
globalmet.globalmet_mod36,Visit 1 analysis - 2|5,0.010794846865359,0.052897147420721005,Severe
globalmet.globalmet_mod36,Visit 1 analysis - 3|4,0.009873422749136909,0.049367113745684546,Severe
globalmet.globalmet_mod36,Visit 1 analysis - 3|5,0.16241021626820978,0.34450651935680865,Severe
globalmet.globalmet_mod36,Visit 1 analysis - 4|5,0.4833622071657542,0.6700070198337187,Mild
globalmet.globalmet_mod37,Visit 1 analysis - 1|2,0.06785751922220831,0.18874276869753306,Mild
globalmet.globalmet_mod37,Visit 1 analysis - 1|3,0.13029208323450098,0.294207929884357,Mild
globalmet.globalmet_mod37,Visit 1 analysis - 1|4,6.002259347941008e-5,8.505568298784559e-4,Mild
globalmet.globalmet_mod37,Visit 1 analysis - 1|5,0.6254187240741014,0.7841070570481271,Mild
globalmet.globalmet_mod37,Visit 1 analysis - 2|3,0.8741460971610985,0.9314846669462302,Severe
globalmet.globalmet_mod37,Visit 1 analysis - 2|4,0.03512480979938088,0.11435984585844938,Mild
globalmet.globalmet_mod37,Visit 1 analysis - 2|5,0.6980662713643389,0.8305604361841992,Severe
globalmet.globalmet_mod37,Visit 1 analysis - 3|4,0.01313827091683084,0.0602598965103999,Mild
globalmet.globalmet_mod37,Visit 1 analysis - 3|5,0.540754111438476,0.7185833550480472,Severe
globalmet.globalmet_mod37,Visit 1 analysis - 4|5,0.02011974542083312,0.0810855037489311,Severe
globalmet.globalmet_mod38,Visit 1 analysis - 1|2,0.07651417510305579,0.20468760218651869,Mild
globalmet.globalmet_mod38,Visit 1 analysis - 1|3,0.6682514559600645,0.8199157415167044,Mild
globalmet.globalmet_mod38,Visit 1 analysis - 1|4,0.3873632798519514,0.592249417336415,Mild
globalmet.globalmet_mod38,Visit 1 analysis - 1|5,0.4754165823945087,0.6611753794890518,Mild
globalmet.globalmet_mod38,Visit 1 analysis - 2|3,0.30113033827023716,0.5018838971170619,Severe
globalmet.globalmet_mod38,Visit 1 analysis - 2|4,0.7408852325186327,0.8710886811401906,Mild
globalmet.globalmet_mod38,Visit 1 analysis - 2|5,0.6351588483295053,0.7939485604118817,Mild
globalmet.globalmet_mod38,Visit 1 analysis - 3|4,0.2554801517253137,0.44339530464723864,Mild
globalmet.globalmet_mod38,Visit 1 analysis - 3|5,0.3685760422090786,0.5733405101030111,Mild
globalmet.globalmet_mod38,Visit 1 analysis - 4|5,0.5959088170706957,0.7659794356061342,Mild
globalmet.globalmet_mod39,Visit 1 analysis - 1|2,0.8198273158806135,0.9109192398673484,Mild
globalmet.globalmet_mod39,Visit 1 analysis - 1|3,0.45075273243282626,0.6395815798033345,Severe
globalmet.globalmet_mod39,Visit 1 analysis - 1|4,5.658618021224538e-4,0.0048502440181924615,Mild
globalmet.globalmet_mod39,Visit 1 analysis - 1|5,0.1786761512261438,0.35906212208124594,Mild
globalmet.globalmet_mod39,Visit 1 analysis - 2|3,0.31314638131780687,0.5157705104057995,Severe
globalmet.globalmet_mod39,Visit 1 analysis - 2|4,3.643621493916095e-5,5.667855657202814e-4,Mild
globalmet.globalmet_mod39,Visit 1 analysis - 2|5,0.02941090688325472,0.10514109244899755,Mild
globalmet.globalmet_mod39,Visit 1 analysis - 3|4,1.5143728848196735e-6,4.0277514175111824e-5,Mild
globalmet.globalmet_mod39,Visit 1 analysis - 3|5,0.011693667676265063,0.056161126132329195,Mild
globalmet.globalmet_mod39,Visit 1 analysis - 4|5,0.20562248845423156,0.38802269686570334,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 1|2,0.48910276778556716,0.6713175244115628,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 1|3,0.1835366281941145,0.3619032105236061,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 1|4,8.05565546848328e-4,0.0060417416013624605,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 1|5,0.004948706605214313,0.028278544958180926,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 2|3,0.6234183767833977,0.7841070570481271,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 2|4,5.855734453494036e-4,0.00491881694093499,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 2|5,0.028442296635833312,0.10387621380043471,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 3|4,0.0015538821870973599,0.011061534213235443,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 3|5,0.04892431738883053,0.145732009243325,Severe
globalmet.globalmet_mod4,Visit 1 analysis - 4|5,0.7613375247289518,0.8736660119840429,Mild
globalmet.globalmet_mod40,Visit 1 analysis - 1|2,0.19894009243164482,0.38327907716188453,Severe
globalmet.globalmet_mod40,Visit 1 analysis - 1|3,0.8178064493002016,0.9109192398673484,Severe
globalmet.globalmet_mod40,Visit 1 analysis - 1|4,0.0032515330356508968,0.02029919663816664,Severe
globalmet.globalmet_mod40,Visit 1 analysis - 1|5,4.780746154581006e-4,0.004272156138136218,Severe
globalmet.globalmet_mod40,Visit 1 analysis - 2|3,0.48840589485934727,0.6713175244115628,Mild
globalmet.globalmet_mod40,Visit 1 analysis - 2|4,0.01578533684203508,0.0683488811716983,Severe
globalmet.globalmet_mod40,Visit 1 analysis - 2|5,0.0016097614024554146,0.011268329817187901,Severe
globalmet.globalmet_mod40,Visit 1 analysis - 3|4,0.005327835754809007,0.029060922298958222,Severe
globalmet.globalmet_mod40,Visit 1 analysis - 3|5,2.2012208574584576e-4,0.002254909171055005,Severe
globalmet.globalmet_mod40,Visit 1 analysis - 4|5,0.20144888590383933,0.38458423672551145,Severe
globalmet.globalmet_mod41,Visit 1 analysis - 1|2,0.16393949504513022,0.3460029543666065,Mild
globalmet.globalmet_mod41,Visit 1 analysis - 1|3,0.674412630493913,0.8199157415167044,Severe
globalmet.globalmet_mod41,Visit 1 analysis - 1|4,0.14017388123090074,0.3098580532472543,Mild
globalmet.globalmet_mod41,Visit 1 analysis - 1|5,0.5149865481682049,0.6955421332741891,Severe
globalmet.globalmet_mod41,Visit 1 analysis - 2|3,0.04817426204416143,0.145732009243325,Severe
globalmet.globalmet_mod41,Visit 1 analysis - 2|4,0.9275319622579468,0.9620512617815891,Mild
globalmet.globalmet_mod41,Visit 1 analysis - 2|5,0.1277975847940956,0.2901350573703792,Severe
globalmet.globalmet_mod41,Visit 1 analysis - 3|4,0.07204780943297807,0.19777830040425354,Mild
globalmet.globalmet_mod41,Visit 1 analysis - 3|5,0.9595922848269184,0.97837339167069,Severe
globalmet.globalmet_mod41,Visit 1 analysis - 4|5,0.2542148380584297,0.44303000823460775,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 1|2,0.8523079710935543,0.9273817302054217,Mild
globalmet.globalmet_mod5,Visit 1 analysis - 1|3,0.9786519552960219,0.9833345005366727,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 1|4,0.26329354488192813,0.4532102002065976,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 1|5,2.4270691208735386e-5,4.2473709615286926e-4,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 2|3,0.7731323893559352,0.8847836608433046,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 2|4,0.14688786378324786,0.3196523460568088,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 2|5,7.655163941443072e-7,2.473206811850839e-5,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 3|4,0.08475104076966344,0.21671575121468728,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 3|5,9.836370587883784e-6,1.9672741175767567e-4,Severe
globalmet.globalmet_mod5,Visit 1 analysis - 4|5,0.030094254340729428,0.10525147248969863,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 1|2,0.1743400924008867,0.35203287888640583,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 1|3,0.08683258199012128,0.2175302557147344,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 1|4,1.1619657218008083e-10,2.4401280157816976e-8,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 1|5,6.046463062894628e-10,8.465048288052478e-8,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 2|3,0.5323902093200434,0.7150962951597771,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 2|4,2.1770040857339368e-7,9.01334805234183e-6,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 2|5,4.076251652322493e-8,2.8533761566257447e-6,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 3|4,7.924045991235643e-6,1.6640496581594853e-4,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 3|5,6.1132992376020575e-6,1.4264364887738135e-4,Severe
globalmet.globalmet_mod6,Visit 1 analysis - 4|5,0.027822823041749673,0.1034122626330519,Severe
globalmet.globalmet_mod7,Visit 1 analysis - 1|2,0.6059926884296941,0.7736076873570563,Mild
globalmet.globalmet_mod7,Visit 1 analysis - 1|3,0.9900285470213394,0.9920985697224421,Mild
globalmet.globalmet_mod7,Visit 1 analysis - 1|4,0.15891915412544919,0.33881240981060234,Mild
globalmet.globalmet_mod7,Visit 1 analysis - 1|5,0.8884739461922683,0.9352357328339665,Mild
globalmet.globalmet_mod7,Visit 1 analysis - 2|3,0.44570974061145585,0.636443515073092,Severe
globalmet.globalmet_mod7,Visit 1 analysis - 2|4,0.46200023806898016,0.6511154524575116,Mild
globalmet.globalmet_mod7,Visit 1 analysis - 2|5,0.688190268267136,0.8251240771328402,Severe
globalmet.globalmet_mod7,Visit 1 analysis - 3|4,0.3936236270133245,0.5922666753412746,Mild
globalmet.globalmet_mod7,Visit 1 analysis - 3|5,0.6457645429683905,0.8024293137477041,Mild
globalmet.globalmet_mod7,Visit 1 analysis - 4|5,0.6831137945251913,0.8220853687695712,Severe
globalmet.globalmet_mod8,Visit 1 analysis - 1|2,7.420050472688672e-5,9.443700601603765e-4,Mild
globalmet.globalmet_mod8,Visit 1 analysis - 1|3,0.021010688159622905,0.08324989648152473,Mild
globalmet.globalmet_mod8,Visit 1 analysis - 1|4,2.605177295012198e-4,0.0026051772950121976,Mild
globalmet.globalmet_mod8,Visit 1 analysis - 1|5,7.448867310037159e-4,0.0056895954175344085,Mild
globalmet.globalmet_mod8,Visit 1 analysis - 2|3,0.18574892140444585,0.36455395789657596,Severe
globalmet.globalmet_mod8,Visit 1 analysis - 2|4,0.6970131102011894,0.8305604361841992,Mild
globalmet.globalmet_mod8,Visit 1 analysis - 2|5,0.15323677131119964,0.32836450995257066,Mild
globalmet.globalmet_mod8,Visit 1 analysis - 3|4,0.08322349184716239,0.21576460849264326,Mild
globalmet.globalmet_mod8,Visit 1 analysis - 3|5,0.04353630616054713,0.13852461051083179,Mild
globalmet.globalmet_mod8,Visit 1 analysis - 4|5,0.35850515603650634,0.568196851076727,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 1|2,0.20117236198822752,0.38458423672551145,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 1|3,0.8449471682251392,0.9273817302054217,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 1|4,6.075661205371192e-4,0.005003485698540981,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 1|5,0.022347739942201388,0.08711171404795079,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 2|3,0.41890983074113847,0.6148186836493441,Severe
globalmet.globalmet_mod9,Visit 1 analysis - 2|4,0.0050695466106049384,0.028389461019387656,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 2|5,0.007797149514885465,0.03993661946648653,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 3|4,7.324939183616695e-5,9.443700601603765e-4,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 3|5,0.007593439165876245,0.03973525624720182,Mild
globalmet.globalmet_mod9,Visit 1 analysis - 4|5,0.8983384221098654,0.9432553432153586,Severe
globalmet.globalmet_mod0,Longitudinal analysis - overall shape,2.4893793819607615e-11,1.4936276291764568e-10,Mild
globalmet.globalmet_mod0,Longitudinal analysis - overall average,2.0857459582850218e-5,4.866740569331718e-5,Severe
globalmet.globalmet_mod1,Longitudinal analysis - overall shape,2.5997869997010887e-7,7.799360999103265e-7,Severe
globalmet.globalmet_mod1,Longitudinal analysis - overall average,9.19998962896462e-19,9.65998911041285e-18,Severe
globalmet.globalmet_mod10,Longitudinal analysis - overall shape,1.3245655478051888e-8,4.6359794173181604e-8,Severe
globalmet.globalmet_mod10,Longitudinal analysis - overall average,2.008593225874088e-24,2.812030516223723e-23,Severe
globalmet.globalmet_mod11,Longitudinal analysis - overall shape,1.8012734704032533e-4,3.4387948071334836e-4,Mild
globalmet.globalmet_mod11,Longitudinal analysis - overall average,0.14077710555884043,0.16423995648531384,Severe
globalmet.globalmet_mod12,Longitudinal analysis - overall shape,9.88206141730362e-4,0.001482309212595543,Mild
globalmet.globalmet_mod12,Longitudinal analysis - overall average,1.4268755913377605e-4,2.996438741809297e-4,Mild
globalmet.globalmet_mod13,Longitudinal analysis - overall shape,1.852205820966291e-6,4.862040280036514e-6,Severe
