Module,Feature
mod31,ENSG00000204525
mod31,ENSG00000204592
mod31,ENSG00000204619
mod31,ENSG00000204642
mod31,ENSG00000206503
mod31,ENSG00000231925
mod31,ENSG00000234745
mod31,ENSG00000243279
mod31,ENSG00000255221
mod32,ENSG00000004142
mod32,ENSG00000023228
mod32,ENSG00000023697
mod32,ENSG00000030110
mod32,ENSG00000037241
mod32,ENSG00000044574
mod32,ENSG00000072849
mod32,ENSG00000078808
mod32,ENSG00000082515
mod32,ENSG00000086598
mod32,ENSG00000088298
mod32,ENSG00000090520
mod32,ENSG00000090686
mod32,ENSG00000092108
mod32,ENSG00000095380
mod32,ENSG00000099341
mod32,ENSG00000100567
mod32,ENSG00000101294
mod32,ENSG00000101444
mod32,ENSG00000101773
mod32,ENSG00000102158
mod32,ENSG00000104331
mod32,ENSG00000104549
mod32,ENSG00000105438
mod32,ENSG00000106153
mod32,ENSG00000106638
mod32,ENSG00000106803
mod32,ENSG00000107175
mod32,ENSG00000108671
mod32,ENSG00000108829
mod32,ENSG00000108953
mod32,ENSG00000111639
mod32,ENSG00000113387
mod32,ENSG00000114867
mod32,ENSG00000114902
mod32,ENSG00000115677
mod32,ENSG00000116133
mod32,ENSG00000117308
mod32,ENSG00000119632
mod32,ENSG00000120675
mod32,ENSG00000120725
mod32,ENSG00000121073
mod32,ENSG00000121644
mod32,ENSG00000124155
mod32,ENSG00000124783
mod32,ENSG00000125844
mod32,ENSG00000125912
mod32,ENSG00000126067
mod32,ENSG00000127022
mod32,ENSG00000129128
mod32,ENSG00000129562
mod32,ENSG00000129636
mod32,ENSG00000130706
mod32,ENSG00000131871
mod32,ENSG00000132388
mod32,ENSG00000132432
mod32,ENSG00000134375
mod32,ENSG00000134825
mod32,ENSG00000136240
mod32,ENSG00000136758
mod32,ENSG00000137309
mod32,ENSG00000137996
mod32,ENSG00000138821
mod32,ENSG00000140157
mod32,ENSG00000141543
mod32,ENSG00000142507
mod32,ENSG00000147649
mod32,ENSG00000148248
mod32,ENSG00000150753
mod32,ENSG00000150961
mod32,ENSG00000152700
mod32,ENSG00000153066
mod32,ENSG00000153989
mod32,ENSG00000154518
mod32,ENSG00000157020
mod32,ENSG00000163479
mod32,ENSG00000163902
mod32,ENSG00000163950
mod32,ENSG00000164209
mod32,ENSG00000165280
mod32,ENSG00000168385
mod32,ENSG00000168701
mod32,ENSG00000169223
mod32,ENSG00000169504
mod32,ENSG00000173660
mod32,ENSG00000174437
mod32,ENSG00000175166
mod32,ENSG00000178741
mod32,ENSG00000182934
mod32,ENSG00000182944
mod32,ENSG00000183087
mod32,ENSG00000184840
mod32,ENSG00000185624
mod32,ENSG00000197238
mod32,ENSG00000197451
mod32,ENSG00000232119
mod32,ENSG00000244038
mod33,ENSG00000004468
mod33,ENSG00000049656
mod33,ENSG00000057657
mod33,ENSG00000058262
mod33,ENSG00000063241
mod33,ENSG00000065308
mod33,ENSG00000065485
mod33,ENSG00000067167
mod33,ENSG00000068912
mod33,ENSG00000074695
mod33,ENSG00000074842
mod33,ENSG00000075239
mod33,ENSG00000081307
mod33,ENSG00000086475
mod33,ENSG00000089597
mod33,ENSG00000096080
mod33,ENSG00000100219
mod33,ENSG00000100263
mod33,ENSG00000100335
mod33,ENSG00000100714
mod33,ENSG00000102401
mod33,ENSG00000103512
mod33,ENSG00000105726
mod33,ENSG00000107833
mod33,ENSG00000110063
mod33,ENSG00000110435
mod33,ENSG00000110917
mod33,ENSG00000112237
mod33,ENSG00000112699
mod33,ENSG00000113615
mod33,ENSG00000113621
mod33,ENSG00000114850
mod33,ENSG00000115233
mod33,ENSG00000115806
mod33,ENSG00000116649
mod33,ENSG00000117143
mod33,ENSG00000118363
mod33,ENSG00000118705
mod33,ENSG00000118971
mod33,ENSG00000119523
mod33,ENSG00000119777
mod33,ENSG00000119812
mod33,ENSG00000120697
mod33,ENSG00000121940
mod33,ENSG00000123131
mod33,ENSG00000128228
mod33,ENSG00000134285
mod33,ENSG00000134910
mod33,ENSG00000136770
mod33,ENSG00000137713
mod33,ENSG00000138031
mod33,ENSG00000138073
mod33,ENSG00000143870
mod33,ENSG00000144381
mod33,ENSG00000144591
mod33,ENSG00000144867
mod33,ENSG00000145050
mod33,ENSG00000147889
mod33,ENSG00000149428
mod33,ENSG00000151092
mod33,ENSG00000155660
mod33,ENSG00000156709
mod33,ENSG00000162298
mod33,ENSG00000163527
mod33,ENSG00000164687
mod33,ENSG00000166562
mod33,ENSG00000166598
mod33,ENSG00000166794
mod33,ENSG00000166986
mod33,ENSG00000167775
mod33,ENSG00000168268
mod33,ENSG00000170348
mod33,ENSG00000170606
mod33,ENSG00000171621
mod33,ENSG00000171793
mod33,ENSG00000172115
mod33,ENSG00000172269
mod33,ENSG00000173486
mod33,ENSG00000173540
mod33,ENSG00000179218
mod33,ENSG00000180879
mod33,ENSG00000181789
mod33,ENSG00000182199
mod33,ENSG00000184164
mod33,ENSG00000185164
mod33,ENSG00000186283
mod33,ENSG00000196937
mod33,ENSG00000198162
mod33,ENSG00000198380
mod33,ENSG00000198855
mod33,ENSG00000198856
mod33,ENSG00000204394
mod33,ENSG00000239672
mod33,ENSG00000254858
mod33,ENSG00000262814
mod4,ENSG00000001629
mod4,ENSG00000001631
mod4,ENSG00000004487
mod4,ENSG00000004534
mod4,ENSG00000004700
mod4,ENSG00000004766
mod4,ENSG00000005100
mod4,ENSG00000005175
mod4,ENSG00000005700
mod4,ENSG00000006530
mod4,ENSG00000006744
mod4,ENSG00000006757
mod4,ENSG00000007923
mod4,ENSG00000009954
mod4,ENSG00000011143
mod4,ENSG00000011260
mod4,ENSG00000011376
mod4,ENSG00000012174
mod4,ENSG00000012963
mod4,ENSG00000013503
mod4,ENSG00000015532
mod4,ENSG00000015676
mod4,ENSG00000016864
mod4,ENSG00000020129
mod4,ENSG00000020256
mod4,ENSG00000020922
mod4,ENSG00000021776
mod4,ENSG00000026751
mod4,ENSG00000027001
mod4,ENSG00000028203
mod4,ENSG00000029639
mod4,ENSG00000033050
mod4,ENSG00000034693
mod4,ENSG00000037474
mod4,ENSG00000037897
mod4,ENSG00000039123
mod4,ENSG00000040933
mod4,ENSG00000041988
mod4,ENSG00000043514
mod4,ENSG00000046647
mod4,ENSG00000047932
mod4,ENSG00000049883
mod4,ENSG00000051596
mod4,ENSG00000053372
mod4,ENSG00000058729
mod4,ENSG00000059573
mod4,ENSG00000060339
mod4,ENSG00000060688
mod4,ENSG00000064102
mod4,ENSG00000064313
mod4,ENSG00000065183
mod4,ENSG00000065600
mod4,ENSG00000066583
mod4,ENSG00000066855
mod4,ENSG00000067221
mod4,ENSG00000068654
mod4,ENSG00000069248
mod4,ENSG00000070047
mod4,ENSG00000070061
mod4,ENSG00000070785
mod4,ENSG00000071794
mod4,ENSG00000072756
mod4,ENSG00000073849
mod4,ENSG00000074201
mod4,ENSG00000074582
mod4,ENSG00000074696
mod4,ENSG00000075089
mod4,ENSG00000075336
mod4,ENSG00000075407
mod4,ENSG00000075856
mod4,ENSG00000076248
mod4,ENSG00000076258
mod4,ENSG00000076650
mod4,ENSG00000077097
mod4,ENSG00000077348
mod4,ENSG00000079785
mod4,ENSG00000080608
mod4,ENSG00000081177
mod4,ENSG00000081692
mod4,ENSG00000082516
mod4,ENSG00000083093
mod4,ENSG00000083720
mod4,ENSG00000083814
mod4,ENSG00000084092
mod4,ENSG00000084652
mod4,ENSG00000084774
mod4,ENSG00000085415
mod4,ENSG00000085760
mod4,ENSG00000085982
mod4,ENSG00000087263
mod4,ENSG00000087269
mod4,ENSG00000087995
mod4,ENSG00000088451
mod4,ENSG00000088876
mod4,ENSG00000089154
mod4,ENSG00000090263
mod4,ENSG00000090612
mod4,ENSG00000090615
mod4,ENSG00000090861
mod4,ENSG00000091127
mod4,ENSG00000091732
mod4,ENSG00000092201
mod4,ENSG00000092208
mod4,ENSG00000094880
mod4,ENSG00000094914
mod4,ENSG00000095002
mod4,ENSG00000095319
mod4,ENSG00000099219
mod4,ENSG00000099810
mod4,ENSG00000099899
mod4,ENSG00000100023
mod4,ENSG00000100029
mod4,ENSG00000100209
mod4,ENSG00000100211
mod4,ENSG00000100324
mod4,ENSG00000100372
mod4,ENSG00000100395
mod4,ENSG00000100522
mod4,ENSG00000100722
mod4,ENSG00000100815
mod4,ENSG00000100823
mod4,ENSG00000101019
mod4,ENSG00000101161
mod4,ENSG00000101246
mod4,ENSG00000101361
mod4,ENSG00000101407
mod4,ENSG00000101464
mod4,ENSG00000101557
mod4,ENSG00000102471
mod4,ENSG00000102967
mod4,ENSG00000103245
mod4,ENSG00000103356
mod4,ENSG00000103423
mod4,ENSG00000103932
mod4,ENSG00000104129
mod4,ENSG00000104228
mod4,ENSG00000104299
mod4,ENSG00000104356
mod4,ENSG00000104442
mod4,ENSG00000104524
mod4,ENSG00000104635
mod4,ENSG00000104691
mod4,ENSG00000105136
mod4,ENSG00000105447
mod4,ENSG00000105497
mod4,ENSG00000105552
mod4,ENSG00000105771
mod4,ENSG00000105793
mod4,ENSG00000106086
mod4,ENSG00000106261
mod4,ENSG00000106344
mod4,ENSG00000106460
mod4,ENSG00000106477
mod4,ENSG00000106524
mod4,ENSG00000106591
mod4,ENSG00000106692
mod4,ENSG00000107164
mod4,ENSG00000107815
mod4,ENSG00000108312
mod4,ENSG00000108433
mod4,ENSG00000108439
mod4,ENSG00000108443
mod4,ENSG00000108469
mod4,ENSG00000108506
mod4,ENSG00000108578
mod4,ENSG00000108622
mod4,ENSG00000108666
mod4,ENSG00000109606
mod4,ENSG00000109775
mod4,ENSG00000109814
mod4,ENSG00000109911
mod4,ENSG00000109971
mod4,ENSG00000110031
mod4,ENSG00000110768
mod4,ENSG00000111142
mod4,ENSG00000111196
mod4,ENSG00000111358
mod4,ENSG00000111530
mod4,ENSG00000111581
mod4,ENSG00000111727
mod4,ENSG00000112118
mod4,ENSG00000112578
mod4,ENSG00000113048
mod4,ENSG00000113272
mod4,ENSG00000113522
mod4,ENSG00000113593
mod4,ENSG00000113716
mod4,ENSG00000113812
mod4,ENSG00000113838
mod4,ENSG00000114062
mod4,ENSG00000114473
mod4,ENSG00000114491
mod4,ENSG00000114503
mod4,ENSG00000114767
mod4,ENSG00000115207
mod4,ENSG00000115211
mod4,ENSG00000115275
mod4,ENSG00000115295
mod4,ENSG00000115368
mod4,ENSG00000115419
mod4,ENSG00000115827
mod4,ENSG00000115904
mod4,ENSG00000115998
mod4,ENSG00000116062
mod4,ENSG00000116120
mod4,ENSG00000116157
mod4,ENSG00000116198
mod4,ENSG00000116353
mod4,ENSG00000116455
mod4,ENSG00000116750
mod4,ENSG00000116791
mod4,ENSG00000116874
mod4,ENSG00000117009
mod4,ENSG00000117090
mod4,ENSG00000117385
mod4,ENSG00000117543
mod4,ENSG00000117877
mod4,ENSG00000118096
mod4,ENSG00000118600
mod4,ENSG00000118707
mod4,ENSG00000118894
mod4,ENSG00000118961
mod4,ENSG00000119041
mod4,ENSG00000119431
mod4,ENSG00000119927
mod4,ENSG00000119965
mod4,ENSG00000119977
mod4,ENSG00000120053
mod4,ENSG00000120159
mod4,ENSG00000120253
mod4,ENSG00000120458
mod4,ENSG00000120509
mod4,ENSG00000120526
mod4,ENSG00000120647
mod4,ENSG00000120694
mod4,ENSG00000120699
mod4,ENSG00000120837
mod4,ENSG00000120948
mod4,ENSG00000121057
mod4,ENSG00000121289
mod4,ENSG00000121542
mod4,ENSG00000121897
mod4,ENSG00000121903
mod4,ENSG00000122188
mod4,ENSG00000122435
mod4,ENSG00000122512
mod4,ENSG00000122591
mod4,ENSG00000122687
mod4,ENSG00000123178
mod4,ENSG00000123427
mod4,ENSG00000123545
mod4,ENSG00000124160
mod4,ENSG00000124207
mod4,ENSG00000124370
mod4,ENSG00000124459
mod4,ENSG00000124532
mod4,ENSG00000124571
mod4,ENSG00000124574
mod4,ENSG00000124608
mod4,ENSG00000124787
mod4,ENSG00000125352
mod4,ENSG00000125454
mod4,ENSG00000125630
mod4,ENSG00000125676
mod4,ENSG00000125846
mod4,ENSG00000125901
mod4,ENSG00000126001
mod4,ENSG00000126226
mod4,ENSG00000126249
mod4,ENSG00000126602
mod4,ENSG00000126749
mod4,ENSG00000126814
mod4,ENSG00000126882
mod4,ENSG00000126953
mod4,ENSG00000127580
mod4,ENSG00000127903
mod4,ENSG00000128000
mod4,ENSG00000128059
mod4,ENSG00000128284
mod4,ENSG00000128394
mod4,ENSG00000128513
mod4,ENSG00000128654
mod4,ENSG00000128915
mod4,ENSG00000128928
mod4,ENSG00000129480
mod4,ENSG00000129484
mod4,ENSG00000129680
mod4,ENSG00000130177
mod4,ENSG00000130347
mod4,ENSG00000130348
mod4,ENSG00000130349
mod4,ENSG00000130713
mod4,ENSG00000130726
mod4,ENSG00000130764
mod4,ENSG00000130826
mod4,ENSG00000131368
mod4,ENSG00000131400
mod4,ENSG00000131844
mod4,ENSG00000132153
mod4,ENSG00000132196
mod4,ENSG00000132361
mod4,ENSG00000132394
mod4,ENSG00000132406
mod4,ENSG00000132423
mod4,ENSG00000132436
mod4,ENSG00000132466
mod4,ENSG00000132467
mod4,ENSG00000132481
mod4,ENSG00000132604
mod4,ENSG00000132623
mod4,ENSG00000132768
mod4,ENSG00000133028
mod4,ENSG00000133111
mod4,ENSG00000133422
mod4,ENSG00000133706
mod4,ENSG00000133895
mod4,ENSG00000134014
mod4,ENSG00000134461
mod4,ENSG00000134597
mod4,ENSG00000134987
mod4,ENSG00000135040
mod4,ENSG00000135245
mod4,ENSG00000135249
mod4,ENSG00000135297
mod4,ENSG00000135336
mod4,ENSG00000135372
mod4,ENSG00000135446
mod4,ENSG00000135775
mod4,ENSG00000135913
mod4,ENSG00000135972
mod4,ENSG00000136122
mod4,ENSG00000136169
mod4,ENSG00000136270
mod4,ENSG00000136271
mod4,ENSG00000136319
mod4,ENSG00000136628
mod4,ENSG00000136709
mod4,ENSG00000136933
mod4,ENSG00000136937
mod4,ENSG00000137124
mod4,ENSG00000137221
mod4,ENSG00000137411
mod4,ENSG00000137513
mod4,ENSG00000137700
mod4,ENSG00000137822
mod4,ENSG00000137992
mod4,ENSG00000138095
mod4,ENSG00000138138
mod4,ENSG00000138231
mod4,ENSG00000138363
mod4,ENSG00000138399
mod4,ENSG00000138614
mod4,ENSG00000138660
mod4,ENSG00000138750
mod4,ENSG00000138794
mod4,ENSG00000138796
mod4,ENSG00000139193
mod4,ENSG00000139291
mod4,ENSG00000139324
mod4,ENSG00000139597
mod4,ENSG00000140262
mod4,ENSG00000140382
mod4,ENSG00000140598
mod4,ENSG00000140650
mod4,ENSG00000141127
mod4,ENSG00000141380
mod4,ENSG00000141510
mod4,ENSG00000141560
mod4,ENSG00000141642
mod4,ENSG00000143374
mod4,ENSG00000143390
mod4,ENSG00000143498
mod4,ENSG00000143578
mod4,ENSG00000143748
mod4,ENSG00000143799
mod4,ENSG00000144021
mod4,ENSG00000144120
mod4,ENSG00000144231
mod4,ENSG00000144736
mod4,ENSG00000144827
mod4,ENSG00000145348
mod4,ENSG00000145388
mod4,ENSG00000145907
mod4,ENSG00000146143
mod4,ENSG00000146223
mod4,ENSG00000146281
mod4,ENSG00000146282
mod4,ENSG00000146433
mod4,ENSG00000146833
mod4,ENSG00000146842
mod4,ENSG00000147124
mod4,ENSG00000147586
mod4,ENSG00000147654
mod4,ENSG00000148187
mod4,ENSG00000148296
mod4,ENSG00000148300
mod4,ENSG00000148606
mod4,ENSG00000148688
mod4,ENSG00000148835
mod4,ENSG00000148843
mod4,ENSG00000149016
mod4,ENSG00000149262
mod4,ENSG00000149474
mod4,ENSG00000149792
mod4,ENSG00000149929
mod4,ENSG00000150456
mod4,ENSG00000150768
mod4,ENSG00000151065
mod4,ENSG00000151093
mod4,ENSG00000151131
mod4,ENSG00000151135
mod4,ENSG00000151779
mod4,ENSG00000151806
mod4,ENSG00000151876
mod4,ENSG00000152359
mod4,ENSG00000152642
mod4,ENSG00000152749
mod4,ENSG00000152942
mod4,ENSG00000153147
mod4,ENSG00000154174
mod4,ENSG00000154473
mod4,ENSG00000154511
mod4,ENSG00000154719
mod4,ENSG00000154832
mod4,ENSG00000154930
mod4,ENSG00000154945
mod4,ENSG00000155100
mod4,ENSG00000155189
mod4,ENSG00000155561
mod4,ENSG00000155621
mod4,ENSG00000155636
mod4,ENSG00000155906
mod4,ENSG00000156017
mod4,ENSG00000156050
mod4,ENSG00000156239
mod4,ENSG00000156253
mod4,ENSG00000156374
mod4,ENSG00000156398
mod4,ENSG00000156469
mod4,ENSG00000156531
mod4,ENSG00000156697
mod4,ENSG00000157259
mod4,ENSG00000157353
mod4,ENSG00000157426
mod4,ENSG00000157483
mod4,ENSG00000157881
mod4,ENSG00000158234
mod4,ENSG00000158417
mod4,ENSG00000158435
mod4,ENSG00000158483
mod4,ENSG00000159055
mod4,ENSG00000159079
mod4,ENSG00000160193
mod4,ENSG00000160214
mod4,ENSG00000160294
mod4,ENSG00000160336
mod4,ENSG00000160688
mod4,ENSG00000160818
mod4,ENSG00000161048
mod4,ENSG00000162623
mod4,ENSG00000162729
mod4,ENSG00000162777
mod4,ENSG00000163029
mod4,ENSG00000163104
mod4,ENSG00000163389
mod4,ENSG00000163539
mod4,ENSG00000163626
mod4,ENSG00000163832
mod4,ENSG00000163872
mod4,ENSG00000163882
mod4,ENSG00000163938
mod4,ENSG00000164011
mod4,ENSG00000164024
mod4,ENSG00000164077
mod4,ENSG00000164162
mod4,ENSG00000164163
mod4,ENSG00000164172
mod4,ENSG00000164291
mod4,ENSG00000164306
mod4,ENSG00000164406
mod4,ENSG00000164465
mod4,ENSG00000164815
mod4,ENSG00000164818
mod4,ENSG00000164902
mod4,ENSG00000165055
mod4,ENSG00000165506
mod4,ENSG00000165526
mod4,ENSG00000165724
mod4,ENSG00000165733
mod4,ENSG00000165832
mod4,ENSG00000165983
mod4,ENSG00000166181
mod4,ENSG00000166197
mod4,ENSG00000166199
mod4,ENSG00000166387
mod4,ENSG00000166529
mod4,ENSG00000166575
mod4,ENSG00000166788
mod4,ENSG00000166821
mod4,ENSG00000166881
mod4,ENSG00000167112
mod4,ENSG00000167333
mod4,ENSG00000167380
mod4,ENSG00000167625
mod4,ENSG00000167635
mod4,ENSG00000167637
mod4,ENSG00000167685
mod4,ENSG00000167700
mod4,ENSG00000167721
mod4,ENSG00000167840
mod4,ENSG00000167881
mod4,ENSG00000167920
mod4,ENSG00000168434
mod4,ENSG00000168522
mod4,ENSG00000168569
mod4,ENSG00000168806
mod4,ENSG00000168827
mod4,ENSG00000169016
mod4,ENSG00000169288
mod4,ENSG00000169359
mod4,ENSG00000169598
mod4,ENSG00000170128
mod4,ENSG00000170734
mod4,ENSG00000170854
mod4,ENSG00000170903
mod4,ENSG00000171067
mod4,ENSG00000171204
mod4,ENSG00000172273
mod4,ENSG00000172465
mod4,ENSG00000172728
mod4,ENSG00000173145
mod4,ENSG00000173214
mod4,ENSG00000173914
mod4,ENSG00000174177
mod4,ENSG00000174684
mod4,ENSG00000174842
mod4,ENSG00000174989
mod4,ENSG00000175283
mod4,ENSG00000175575
mod4,ENSG00000175595
mod4,ENSG00000175701
mod4,ENSG00000175764
mod4,ENSG00000175792
mod4,ENSG00000176055
mod4,ENSG00000176222
mod4,ENSG00000176444
mod4,ENSG00000176715
mod4,ENSG00000177150
mod4,ENSG00000177192
mod4,ENSG00000177383
mod4,ENSG00000177971
mod4,ENSG00000178096
mod4,ENSG00000178104
mod4,ENSG00000178252
mod4,ENSG00000178718
mod4,ENSG00000178921
mod4,ENSG00000178988
mod4,ENSG00000179041
mod4,ENSG00000179144
mod4,ENSG00000179409
mod4,ENSG00000179859
mod4,ENSG00000179943
mod4,ENSG00000180346
mod4,ENSG00000180626
mod4,ENSG00000180787
mod4,ENSG00000180938
mod4,ENSG00000180964
mod4,ENSG00000182584
mod4,ENSG00000182700
mod4,ENSG00000182872
mod4,ENSG00000183161
mod4,ENSG00000183431
mod4,ENSG00000184708
mod4,ENSG00000185238
mod4,ENSG00000185298
mod4,ENSG00000185730
mod4,ENSG00000185808
mod4,ENSG00000185875
mod4,ENSG00000186106
mod4,ENSG00000186141
mod4,ENSG00000186272
mod4,ENSG00000186280
mod4,ENSG00000186446
mod4,ENSG00000186448
mod4,ENSG00000186810
mod4,ENSG00000187601
mod4,ENSG00000187815
mod4,ENSG00000189091
mod4,ENSG00000196152
mod4,ENSG00000196290
mod4,ENSG00000196305
mod4,ENSG00000196365
mod4,ENSG00000196693
mod4,ENSG00000197016
mod4,ENSG00000197044
mod4,ENSG00000197062
mod4,ENSG00000197128
mod4,ENSG00000197162
mod4,ENSG00000197296
mod4,ENSG00000197302
mod4,ENSG00000197362
mod4,ENSG00000197498
mod4,ENSG00000197894
mod4,ENSG00000198056
mod4,ENSG00000198133
mod4,ENSG00000198182
mod4,ENSG00000198301
mod4,ENSG00000198331
mod4,ENSG00000198440
mod4,ENSG00000198464
mod4,ENSG00000198498
mod4,ENSG00000198677
mod4,ENSG00000198700
mod4,ENSG00000198890
mod4,ENSG00000203965
mod4,ENSG00000204084
mod4,ENSG00000204138
mod4,ENSG00000204371
mod4,ENSG00000204568
mod4,ENSG00000204856
mod4,ENSG00000204954
mod4,ENSG00000205060
mod4,ENSG00000205138
mod4,ENSG00000205643
mod4,ENSG00000205659
mod4,ENSG00000205981
mod4,ENSG00000206527
mod4,ENSG00000213593
mod4,ENSG00000222011
mod4,ENSG00000223501
mod4,ENSG00000235173
mod4,ENSG00000237651
mod4,ENSG00000239713
mod4,ENSG00000240344
mod4,ENSG00000243943
mod4,ENSG00000245680
mod4,ENSG00000247626
mod4,ENSG00000249471
mod4,ENSG00000254004
mod4,ENSG00000254093
mod4,ENSG00000255561
mod4,ENSG00000256294
mod4,ENSG00000256806
mod4,ENSG00000259494
mod4,ENSG00000263001
mod4,ENSG00000263002
mod4,ENSG00000275066
mod4,ENSG00000275793
mod4,ENSG00000276234
mod4,ENSG00000278619
mod4,ENSG00000278845
mod5,ENSG00000003756
mod5,ENSG00000005339
mod5,ENSG00000005483
mod5,ENSG00000005486
mod5,ENSG00000005812
mod5,ENSG00000005889
mod5,ENSG00000007341
mod5,ENSG00000007944
mod5,ENSG00000008083
mod5,ENSG00000008128
mod5,ENSG00000008294
mod5,ENSG00000010072
mod5,ENSG00000010404
mod5,ENSG00000011422
mod5,ENSG00000013441
mod5,ENSG00000015153
mod5,ENSG00000025293
mod5,ENSG00000029363
mod5,ENSG00000031003
mod5,ENSG00000032219
mod5,ENSG00000034677
mod5,ENSG00000048649
mod5,ENSG00000054267
mod5,ENSG00000054967
mod5,ENSG00000055208
mod5,ENSG00000055609
mod5,ENSG00000059145
mod5,ENSG00000059769
mod5,ENSG00000061938
mod5,ENSG00000062194
mod5,ENSG00000062650
mod5,ENSG00000063169
mod5,ENSG00000064012
mod5,ENSG00000065243
mod5,ENSG00000065413
mod5,ENSG00000065526
mod5,ENSG00000065665
mod5,ENSG00000065883
mod5,ENSG00000066422
mod5,ENSG00000067064
mod5,ENSG00000067596
mod5,ENSG00000068745
mod5,ENSG00000069399
mod5,ENSG00000070444
mod5,ENSG00000070476
mod5,ENSG00000070495
mod5,ENSG00000071243
mod5,ENSG00000072364
mod5,ENSG00000072415
mod5,ENSG00000072786
mod5,ENSG00000073614
mod5,ENSG00000074054
mod5,ENSG00000074603
mod5,ENSG00000074755
mod5,ENSG00000075426
mod5,ENSG00000076053
mod5,ENSG00000076108
mod5,ENSG00000076928
mod5,ENSG00000076984
mod5,ENSG00000077150
mod5,ENSG00000077458
mod5,ENSG00000077463
mod5,ENSG00000078401
mod5,ENSG00000078804
mod5,ENSG00000079432
mod5,ENSG00000080298
mod5,ENSG00000081019
mod5,ENSG00000081320
mod5,ENSG00000083168
mod5,ENSG00000083642
mod5,ENSG00000083828
mod5,ENSG00000083896
mod5,ENSG00000085274
mod5,ENSG00000086062
mod5,ENSG00000086589
mod5,ENSG00000087074
mod5,ENSG00000089818
mod5,ENSG00000089916
mod5,ENSG00000090061
mod5,ENSG00000090339
mod5,ENSG00000091592
mod5,ENSG00000094975
mod5,ENSG00000095015
mod5,ENSG00000095574
mod5,ENSG00000095787
mod5,ENSG00000095951
mod5,ENSG00000096070
mod5,ENSG00000096746
mod5,ENSG00000099331
mod5,ENSG00000099985
mod5,ENSG00000099995
mod5,ENSG00000100056
mod5,ENSG00000100109
mod5,ENSG00000100354
mod5,ENSG00000100393
mod5,ENSG00000100644
mod5,ENSG00000100650
mod5,ENSG00000100664
mod5,ENSG00000100811
mod5,ENSG00000100906
mod5,ENSG00000100982
mod5,ENSG00000101109
mod5,ENSG00000101216
mod5,ENSG00000101343
mod5,ENSG00000101413
mod5,ENSG00000101596
mod5,ENSG00000101745
mod5,ENSG00000102034
mod5,ENSG00000102081
mod5,ENSG00000102445
mod5,ENSG00000102805
mod5,ENSG00000102908
mod5,ENSG00000102984
mod5,ENSG00000104142
mod5,ENSG00000104517
mod5,ENSG00000104856
mod5,ENSG00000104859
mod5,ENSG00000105085
mod5,ENSG00000105287
mod5,ENSG00000105321
mod5,ENSG00000105327
mod5,ENSG00000105509
mod5,ENSG00000105656
mod5,ENSG00000105722
mod5,ENSG00000105856
mod5,ENSG00000105939
mod5,ENSG00000106004
mod5,ENSG00000106246
mod5,ENSG00000106603
mod5,ENSG00000107560
mod5,ENSG00000107854
mod5,ENSG00000108175
mod5,ENSG00000108256
mod5,ENSG00000108510
mod5,ENSG00000108556
mod5,ENSG00000108799
mod5,ENSG00000108932
mod5,ENSG00000109103
mod5,ENSG00000109111
mod5,ENSG00000109118
mod5,ENSG00000109320
mod5,ENSG00000109381
mod5,ENSG00000109670
mod5,ENSG00000109787
mod5,ENSG00000110046
mod5,ENSG00000110075
mod5,ENSG00000110367
mod5,ENSG00000111011
mod5,ENSG00000111276
mod5,ENSG00000111642
mod5,ENSG00000111860
mod5,ENSG00000112137
mod5,ENSG00000112245
mod5,ENSG00000112406
mod5,ENSG00000112851
mod5,ENSG00000113240
mod5,ENSG00000113369
mod5,ENSG00000113391
mod5,ENSG00000113580
mod5,ENSG00000113712
mod5,ENSG00000114127
mod5,ENSG00000114796
mod5,ENSG00000114933
mod5,ENSG00000115009
mod5,ENSG00000115165
mod5,ENSG00000115464
mod5,ENSG00000115520
mod5,ENSG00000115524
mod5,ENSG00000115540
mod5,ENSG00000115548
mod5,ENSG00000115602
mod5,ENSG00000115718
mod5,ENSG00000115896
mod5,ENSG00000116044
mod5,ENSG00000116273
mod5,ENSG00000116337
mod5,ENSG00000116514
mod5,ENSG00000116604
mod5,ENSG00000116698
mod5,ENSG00000116731
mod5,ENSG00000116747
mod5,ENSG00000116809
mod5,ENSG00000116852
mod5,ENSG00000116871
mod5,ENSG00000116903
mod5,ENSG00000117000
mod5,ENSG00000117036
mod5,ENSG00000117139
mod5,ENSG00000117523
mod5,ENSG00000117614
mod5,ENSG00000117713
mod5,ENSG00000118007
mod5,ENSG00000118482
mod5,ENSG00000118503
mod5,ENSG00000119707
mod5,ENSG00000119720
mod5,ENSG00000119778
mod5,ENSG00000119801
mod5,ENSG00000119953
mod5,ENSG00000120063
mod5,ENSG00000120071
mod5,ENSG00000120690
mod5,ENSG00000121210
mod5,ENSG00000121741
mod5,ENSG00000121749
mod5,ENSG00000121879
mod5,ENSG00000121966
mod5,ENSG00000122299
mod5,ENSG00000122557
mod5,ENSG00000123066
mod5,ENSG00000123360
mod5,ENSG00000123689
mod5,ENSG00000123728
mod5,ENSG00000124091
mod5,ENSG00000124103
mod5,ENSG00000124201
mod5,ENSG00000124209
mod5,ENSG00000124222
mod5,ENSG00000124251
mod5,ENSG00000124466
mod5,ENSG00000124486
mod5,ENSG00000124659
mod5,ENSG00000124688
mod5,ENSG00000124788
