.threshold,recall,precision,iteration,Model
0.4187214375868803,0.6153846153846154,0.5981308411214953,2,bGLM
0.41832374681449724,0.6153846153846154,0.5925925925925926,2,bGLM
0.41460636287645825,0.625,0.5963302752293578,2,bGLM
0.4114666659841245,0.625,0.5909090909090909,2,bGLM
0.4094613203474817,0.6346153846153846,0.5945945945945946,2,bGLM
0.40754101831485834,0.6346153846153846,0.5892857142857143,2,bGLM
0.40389779375326473,0.6346153846153846,0.584070796460177,2,bGLM
0.40084340569122956,0.6442307692307693,0.5877192982456141,2,bGLM
0.3997371510867428,0.6442307692307693,0.5826086956521739,2,bGLM
0.39627336133575175,0.6538461538461539,0.5862068965517241,2,bGLM
0.3932482218415264,0.6538461538461539,0.5811965811965812,2,bGLM
0.391514700739091,0.6538461538461539,0.576271186440678,2,bGLM
0.3890206755252591,0.6634615384615384,0.5798319327731093,2,bGLM
0.38774503738553734,0.6730769230769231,0.5833333333333334,2,bGLM
0.38399824003056837,0.6826923076923077,0.5867768595041323,2,bGLM
0.38105835273824007,0.6923076923076923,0.5901639344262295,2,bGLM
0.37936826501916077,0.6923076923076923,0.5853658536585366,2,bGLM
0.37530055017925257,0.6923076923076923,0.5806451612903226,2,bGLM
0.3692515056989395,0.7019230769230769,0.584,2,bGLM
0.36882344000523426,0.7019230769230769,0.5793650793650794,2,bGLM
0.3674764797549004,0.7019230769230769,0.5748031496062992,2,bGLM
0.36672120234829186,0.7115384615384616,0.578125,2,bGLM
0.3653000723590969,0.7115384615384616,0.5736434108527132,2,bGLM
0.3628919347599646,0.7211538461538461,0.5769230769230769,2,bGLM
0.360454099821643,0.7211538461538461,0.5725190839694656,2,bGLM
0.36016969355071415,0.7211538461538461,0.5681818181818182,2,bGLM
0.35948916342401593,0.7211538461538461,0.5639097744360902,2,bGLM
0.3583026288769966,0.7211538461538461,0.5597014925373134,2,bGLM
0.3553462449753655,0.7211538461538461,0.5555555555555556,2,bGLM
0.3520248099893897,0.7211538461538461,0.5514705882352942,2,bGLM
0.351612290986724,0.7307692307692307,0.5547445255474452,2,bGLM
0.3508321042332979,0.7307692307692307,0.5507246376811594,2,bGLM
0.3490512147137971,0.7307692307692307,0.5467625899280576,2,bGLM
0.3479239649034461,0.7403846153846154,0.55,2,bGLM
0.34586402856998544,0.75,0.5531914893617021,2,bGLM
0.34448651805541297,0.75,0.5492957746478874,2,bGLM
0.3396187990728181,0.7596153846153846,0.5524475524475524,2,bGLM
0.3376703155407189,0.7596153846153846,0.5486111111111112,2,bGLM
0.33456721975799875,0.7596153846153846,0.5448275862068965,2,bGLM
0.33388016220286976,0.7596153846153846,0.541095890410959,2,bGLM
0.329842033989577,0.7692307692307693,0.54421768707483,2,bGLM
0.3271107087048789,0.7692307692307693,0.5405405405405406,2,bGLM
0.32296047619543644,0.7788461538461539,0.5436241610738255,2,bGLM
0.3219843060546218,0.7788461538461539,0.54,2,bGLM
0.32157845453766754,0.7884615384615384,0.543046357615894,2,bGLM
0.3171434038828451,0.7884615384615384,0.5394736842105263,2,bGLM
0.31678065289690527,0.7884615384615384,0.5359477124183006,2,bGLM
0.31627280264905544,0.7980769230769231,0.538961038961039,2,bGLM
0.31482795531691765,0.7980769230769231,0.535483870967742,2,bGLM
0.3125628751857422,0.7980769230769231,0.532051282051282,2,bGLM
0.31254898187143665,0.7980769230769231,0.5286624203821656,2,bGLM
